H_trial,H_headFront_x,H_headFront_y,H_headFront_z,H_neck_x,H_neck_y,H_neck_z,H_lowerBack_x,H_lowerBack_y,H_lowerBack_z,H_leftWrist_x,H_leftWrist_y,H_leftWrist_z,H_leftShoulder_x,H_leftShoulder_y,H_leftShoulder_z,H_leftElbow_x,H_leftElbow_y,H_leftElbow_z,s_1,s_2,s_3,s_4
5,-173.8504028,-505.6365356,1951.886963,-33.1149292,-510.0110474,1824.074951,-327.0695801,-229.77948,2043.349854,-173.9545898,-513.4137573,1948.598633,-155.9316406,-651.9916382,1880.364746,-173.8024292,-505.7470093,1955.167969,0,1,0,0
5,-176.2628784,-501.8059082,1953.81604,-34.68884277,-507.4804077,1824.652954,-327.5169983,-229.9715576,2064.501953,-175.9627686,-509.909668,1950.565186,-157.4577637,-648.6630859,1878.641846,-176.0706177,-501.9799194,1957.533936,0,1,0,0
5,-176.411438,-501.9121094,1952.532104,-33.47351074,-507.3914795,1825.435059,-322.9383545,-231.8175049,2047.873291,-176.2955322,-509.8847656,1949.280518,-165.8192139,-637.1716309,1879.098633,-175.8045654,-502.3805542,1955.69751,0,1,0,0
5,-170.6741943,-495.772522,1950.074463,-35.14398193,-507.8091431,1822.566895,-325.2341309,-232.116272,2055.01416,-170.2039795,-504.5084229,1946.572021,-154.8381348,-642.729126,1872.846069,-169.8693848,-496.12854,1953.50415,0,1,0,0
5,-168.824646,-494.8647461,1949.74585,-31.27685547,-509.7510986,1822.657837,-328.2066956,-227.4720459,2067.833496,-167.206665,-503.4031982,1946.547607,-142.3272095,-655.9412842,1871.852417,-168.2700195,-495.255188,1953.354126,0,1,0,0
5,-172.8442383,-508.7424316,1952.501221,-27.31341553,-515.085022,1826.036011,-327.4412537,-238.3348389,2057.503906,-172.5967407,-516.5997314,1949.872925,-149.027832,-658.8946533,1884.895752,-173.4349365,-508.4378052,1955.91333,0,1,0,0
5,-172.052124,-507.6439209,1952.359985,-26.40631104,-515.7221069,1826.085205,-326.711853,-240.3983154,2061.145508,-171.4165649,-515.401123,1950.286865,-141.2752686,-666.697998,1888.537842,-173.762085,-506.7360229,1955.699707,0,1,0,0
5,-171.0077515,-506.9172363,1950.55127,-21.27960205,-517.5742798,1827.42041,-326.7191772,-237.6829834,2052.699951,-170.1774292,-514.9658203,1948.525024,-142.1812744,-665.269165,1891.079102,-172.315979,-506.4240723,1953.33252,0,1,0,0
5,-172.590332,-503.4980469,1950.842773,-16.61767578,-521.2402344,1831.962891,-330.2195435,-236.1531982,2060.963135,-171.6124878,-511.5960693,1948.612915,-142.3217163,-660.3752441,1894.192993,-173.6712646,-503.3557739,1954.113159,0,1,0,0
5,-174.493103,-502.2554932,1953.530762,-16.01251221,-521.6501465,1835.052856,-327.9187012,-233.5449219,2090.230957,-173.5804443,-510.2030029,1952.071655,-144.255188,-660.2266846,1898.554321,-175.440918,-502.0412598,1957.783691,0,1,0,0
5,-174.2278442,-499.4437256,1947.929688,-15.4128418,-523.5459595,1835.147705,-324.7854309,-238.2730713,2062.566895,-173.0706787,-507.7324829,1947.035767,-141.8834839,-663.5825195,1899.270874,-175.3028564,-499.2005005,1952.523193,0,1,0,0
5,-179.8261108,-499.0169067,1963.234619,-13.70196533,-531.1158447,1841.030884,-287.5912476,-281.2584229,2066.114258,-177.1875,-508.7105713,1962.086792,-135.9342651,-689.2869873,1905.468994,-180.3099365,-499.6929321,1967.960938,0,1,0,0
5,-179.4599609,-490.3297119,1959.720215,-8.638183594,-529.1879272,1842.774902,-282.5992737,-283.4204712,2070.335938,-177.3572998,-499.7972412,1958.236328,-140.8237915,-674.4802246,1901.025879,-178.9681396,-490.8983154,1964.165039,0,1,0,0
5,-178.9807739,-491.4353027,1963.05127,-7.076416016,-531.9154663,1843.108032,-299.4639587,-254.9672241,2056.943604,-176.7481689,-500.8864746,1961.255859,-137.1732178,-682.2121582,1901.891357,-178.6601563,-491.7445068,1967.475098,0,1,0,0
5,-176.6360474,-493.5333862,1962.11438,-4.22845459,-536.0724487,1846.074463,-298.4008179,-271.4882202,2066.345703,-174.4749756,-502.9830933,1960.040527,-137.5526123,-680.2507324,1902.425415,-175.4432373,-494.3703003,1966.562256,0,1,0,0
5,-180.0224609,-490.9293823,1948.67688,-4.958618164,-536.8149414,1841.193115,-275.3664246,-363.1782227,2092.64502,-178.1737671,-501.0180054,1946.738892,-128.5338745,-683.8846436,1897.649658,-179.7432251,-492.5385132,1953.293457,0,1,0,0
5,-170.5703735,-494.3591919,1950.730957,0.020568848,-541.4818115,1842.775635,-284.76828,-343.9717407,2073.962158,-168.6889038,-504.6627808,1949.165527,-128.0197754,-680.329834,1900.427368,-169.7936401,-495.52948,1955.435425,0,1,0,0
5,-168.2492676,-496.0281372,1949.449951,3.771789551,-547.0435181,1846.900879,-291.2939453,-315.2151489,2062.345947,-166.2399292,-506.3685303,1947.817871,-119.784729,-694.2225342,1903.30481,-167.9817505,-496.5213013,1953.690308,0,1,0,0
5,-158.6069946,-498.704834,1947.943604,5.345397949,-550.6658325,1849.815186,-294.0979614,-324.6547852,2072.177246,-156.8112793,-509.3917847,1946.337769,-118.902832,-694.2568359,1902.560303,-158.3641968,-499.859314,1952.424805,0,1,0,0
5,-154.022644,-513.4963379,1962.85144,8.617553711,-550.0888672,1852.574951,-166.4490356,-532.6287842,2181.041992,-151.4373779,-524.149231,1961.012573,-113.3208008,-709.1522827,1911.72583,-151.8901978,-516.4169312,1967.793579,0,1,0,0
5,-152.3140869,-517.5182495,1965.328613,11.4519043,-550.9381714,1853.813721,-149.2338867,-555.9487305,2192.54126,-149.5541992,-528.244812,1963.674805,-109.312561,-716.144165,1913.556641,-149.9572754,-520.7675171,1970.286621,0,1,0,0
5,-149.4877319,-522.4450684,1965.170776,11.46289063,-554.1189575,1853.516724,-247.3570251,-392.9973145,2097.258057,-146.6518555,-532.9245605,1963.375122,-103.3479614,-725.5345459,1914.621826,-147.5617065,-524.3565674,1970.355469,0,1,0,0
5,-134.7449951,-543.2520752,1975.844604,11.34417725,-560.6513672,1860.21521,-307.3750916,-267.5640259,2014.730469,-132.8962402,-550.2749634,1974.380981,-102.6020508,-717.9102173,1922.637207,-135.4507446,-541.4499512,1981.247314,0,1,0,0
5,-134.975647,-544.4376221,1977.301147,14.2331543,-563.6695557,1861.429932,-304.9419861,-267.9995117,2017.567017,-133.0357666,-551.5212402,1975.796875,-99.95697021,-719.4533691,1923.895142,-135.7651367,-542.9506226,1982.378662,0,1,0,0
5,-130.2940674,-547.7087402,1979.806519,17.26727295,-564.8460083,1861.426514,-306.8871155,-268.7590942,2018.445557,-128.5761108,-554.6559448,1978.290283,-99.78503418,-718.3443604,1924.110718,-130.836731,-545.8970947,1984.606934,0,1,0,0
5,-135.6773682,-547.8874512,1978.338989,21.14123535,-567.9160767,1862.389282,-304.4803162,-265.0702515,2025.309204,-133.9317627,-555.8427124,1977.158081,-98.82867432,-726.2166748,1927.689697,-135.6747437,-546.3563843,1982.990479,0,1,0,0
5,-113.3186646,-560.796814,1972.340576,22.06341553,-576.0317383,1863.797241,-294.7495728,-276.5788574,2006.400757,-111.8527222,-568.5465088,1970.493652,-88.13372803,-742.4100342,1919.157959,-114.4152832,-558.9025269,1976.250977,1,1,1,1
5,-112.6911011,-559.3491821,1972.858154,22.96026611,-579.0048828,1864.850098,-293.8505554,-281.2706299,2006.43335,-111.0532837,-567.0388794,1971.105957,-87.72015381,-742.9842529,1922.04834,-113.6699219,-557.6073608,1976.513306,1,1,1,1
5,-113.1606445,-560.5031128,1972.948364,25.64404297,-580.0330811,1865.534302,-291.9613342,-285.4696045,2007.374023,-111.5855103,-568.3696289,1971.279419,-87.64044189,-741.6628418,1920.123047,-114.1186523,-558.8294067,1976.529297,1,1,1,1
5,-105.9931641,-570.5700684,1974.581909,29.56170654,-583.8045044,1864.839111,-283.553833,-286.9127197,2009.002197,-104.1171265,-578.6585083,1972.799561,-77.3651123,-757.7097168,1920.540039,-106.6052856,-569.312439,1977.697021,1,1,1,1
5,-104.5136108,-570.2712402,1974.999756,30.31677246,-584.0608521,1865.355469,-281.7495117,-293.1815186,2008.781494,-102.7234497,-578.4597168,1973.04187,-77.90863037,-756.8259277,1920.568359,-105.0723267,-569.2629395,1977.966553,1,1,1,1
5,-107.40448,-567.7263794,1983.272461,26.01483154,-586.2364502,1865.968506,-290.5360718,-292.9830933,2019.716309,-105.4587402,-575.9186401,1981.965088,-83.32519531,-752.8552246,1925.466064,-108.5844727,-567.4437866,1985.96106,1,1,1,1
5,-113.6506958,-563.0112915,1982.834229,28.28265381,-585.5992432,1866.733765,-293.2644043,-289.7946777,2020.017334,-111.6500854,-571.0293579,1981.244873,-86.61450195,-747.7188721,1927.761597,-114.4407959,-562.5275269,1985.615479,1,1,1,1
5,-116.8803711,-564.6506958,1983.303467,27.92602539,-585.8891602,1865.937256,-295.1435547,-289.5124512,2020.990967,-114.9119873,-572.6742554,1981.60083,-88.11187744,-746.6114502,1925.764648,-117.5783691,-564.1749878,1986.214844,1,1,1,1
5,-124.2993164,-573.3166504,1980.853516,29.02215576,-590.71521,1866.794556,-297.0343018,-284.8712158,2025.925659,-122.4487915,-580.8247681,1978.58606,-87.90698242,-754.6592407,1918.794556,-124.9151611,-571.9643555,1983.888672,1,1,1,1
5,-124.6361084,-569.1395874,1985.281982,32.63171387,-586.3305054,1865.04541,-300.6587219,-280.6104736,2029.957275,-123.2574463,-576.2857666,1982.931641,-97.66375732,-740.4085083,1922.095215,-124.9916992,-567.432373,1988.443115,1,1,1,1
5,-125.164856,-566.3864746,1985.271729,32.61419678,-586.0084229,1866.496826,-301.1030579,-278.2194214,2032.966797,-123.977478,-573.776001,1983.206787,-98.50689697,-740.006958,1924.609131,-125.4028931,-565.0712891,1988.487305,1,1,1,1
5,-112.1898804,-573.7026978,1987.442871,27.93725586,-591.8129883,1868.547729,-290.4746094,-292.9735718,2021.192383,-110.651123,-581.5545654,1985.501099,-92.18804932,-752.8426514,1925.534912,-112.772644,-572.8217773,1990.547119,1,1,1,1
5,-106.6641846,-576.1702271,1987.832886,28.32324219,-593.2963867,1870.531982,-291.8716125,-297.1091919,2020.370117,-105.1330566,-584.046814,1986.03125,-91.15393066,-753.8112793,1928.647949,-107.367981,-575.3004761,1991.143433,1,1,1,1
5,-108.0786743,-578.0006104,1987.667969,28.26568604,-595.875,1871.412842,-288.6329041,-293.4412842,2016.81958,-106.6084595,-585.7615356,1985.575439,-90.34643555,-757.8723145,1926.835205,-108.6154785,-576.9241333,1991.21228,1,1,1,1
5,-109.3712769,-562.5613403,1989.026855,29.48419189,-591.3689575,1869.470825,-295.4090881,-292.1287842,2021.267334,-108.2261963,-570.1314697,1987.168213,-98.734375,-732.8468018,1924.894775,-109.5900269,-561.8810425,1991.675903,1,1,1,1
5,-114.461792,-569.5083618,1988.008789,30.10327148,-589.5661621,1869.173096,-297.6886597,-287.3464355,2023.520752,-113.4505615,-577.0999756,1985.864746,-99.65167236,-740.2399292,1926.112793,-115.0097046,-568.5950928,1990.639648,1,1,1,1
5,-107.6833496,-563.6885986,1997.817505,30.93292236,-588.1699219,1868.549927,-294.9875488,-287.7757568,2023.383789,-105.8859863,-570.7302246,1995.771973,-96.2477417,-732.5506592,1930.127319,-107.8789673,-562.3822632,2000.604004,1,1,1,1
5,-113.4856567,-571.8490601,1999.753052,34.60467529,-586.3586426,1869.587891,-293.8615723,-276.4534912,2033.530762,-111.4595947,-578.6086426,1997.873291,-91.88226318,-745.2233887,1935.303467,-113.6306152,-570.3712158,2002.790283,1,1,1,1
5,-115.1582642,-571.0536499,2000.790527,34.20324707,-586.1370239,1869.77417,-295.6723022,-279.4321289,2031.572388,-113.3629761,-577.7658691,1998.911621,-92.2522583,-743.9213867,1935.945313,-115.5556641,-569.4786987,2003.895996,1,1,1,1
5,-112.3377075,-577.9214478,2000.604736,33.06341553,-589.0114136,1870.722778,-292.1802368,-283.9814453,2033.863037,-110.7653809,-584.9040527,1998.684326,-90.79675293,-749.4597778,1935.286865,-112.7476807,-576.3970947,2003.845947,1,1,1,1
5,-110.0003052,-580.6793213,2000.271729,33.74066162,-589.4945068,1870.064697,-291.5609131,-288.656189,2032.998779,-108.5532227,-587.753479,1998.290405,-90.54168701,-750.9263306,1936.459961,-110.0881348,-579.1189575,2003.572998,1,1,1,1
5,-107.7566528,-582.9280396,2000.554443,35.31323242,-590.0876465,1868.882568,-288.615387,-291.4451294,2034.834839,-106.6676025,-589.9013062,1998.411621,-88.17022705,-753.0744019,1936.354736,-107.4077759,-581.3674316,2004.121582,1,1,1,1
5,-104.477417,-582.8045044,2001.44043,35.23657227,-590.2929688,1868.455078,-287.4173584,-298.9501953,2032.650879,-103.3061523,-589.8662109,1999.227783,-88.25585938,-750.5446777,1937.484131,-104.0003662,-581.5528564,2004.73645,1,1,1,1
5,-104.4623413,-586.5817871,2001.488281,34.34698486,-592.5264893,1868.951904,-287.8337402,-286.7752075,2037.158447,-103.428772,-593.6207275,1999.721436,-84.36413574,-757.532959,1940.160645,-104.0678711,-585.3807983,2005.109741,1,1,1,1
5,-101.0770264,-582.1525879,1988.248779,30.89465332,-594.7020264,1871.165039,-285.8176575,-293.2696533,2014.970215,-99.47094727,-589.815979,1986.853882,-85.37762451,-757.5531006,1928.36499,-101.4863892,-581.239624,1991.970947,1,1,1,1
5,-105.1248779,-579.6526489,1988.950439,31.51000977,-595.7650757,1872.400513,-288.7940674,-292.9237061,2016.349121,-103.2860718,-587.3348999,1987.411743,-85.31512451,-756.7668457,1929.068604,-105.5809937,-578.6442261,1992.730347,1,1,1,1
5,-106.269043,-579.4146118,1986.56958,30.28344727,-598.9399414,1873.079102,-290.5160828,-296.4984131,2018.776123,-104.4478149,-587.5029907,1984.769531,-85.76171875,-757.52771,1928.267578,-106.9468384,-578.6516113,1990.27124,1,1,1,1
5,-105.0569458,-581.6677856,1987.182617,29.25189209,-599.3337402,1872.608276,-288.7405701,-293.7265015,2020.983643,-103.336853,-589.5951538,1985.510498,-85.50714111,-756.9469604,1927.016846,-105.6345825,-580.9725342,1990.879639,1,1,1,1
5,-105.7590332,-592.6610107,1988.739746,30.15258789,-602.8348389,1873.493896,-286.3492126,-301.3913574,2028.562256,-104.0924683,-600.4014893,1987.114868,-83.52764893,-767.7034912,1923.939575,-106.0964355,-591.7168579,1992.950439,1,1,1,1
5,-107.0958862,-592.2322388,1989.407715,28.51104736,-603.5878296,1874.677246,-287.212677,-291.6224365,2023.037109,-105.3329468,-599.6722412,1987.796265,-82.48327637,-771.4824219,1925.600708,-107.6410522,-590.8657837,1993.483032,1,1,1,1
5,-106.9955444,-592.7895508,1988.688843,32.26123047,-603.2954712,1874.645264,-288.2188721,-296.7327881,2026.948853,-105.5133667,-600.0236206,1986.977661,-82.43048096,-771.6027222,1925.602661,-107.7510986,-591.1426392,1992.734497,1,1,1,1
5,-106.1876831,-592.6744995,1988.552002,31.53131104,-603.6437988,1874.035522,-287.5749817,-296.397583,2027.346069,-104.3189697,-600.1157227,1986.871094,-80.2868042,-774.5792847,1925.765625,-106.8967896,-591.0096436,1992.581787,1,1,1,1
5,-108.9514771,-590.055542,2002.476685,34.87103271,-593.9160767,1870.761108,-285.5829773,-283.3474731,2038.11792,-106.4205933,-597.2064209,2000.821045,-85.2331543,-764.0718994,1935.835693,-108.0310669,-588.6783447,2005.734375,1,1,1,1
5,-110.1044312,-588.37323,2001.591797,34.61108398,-593.7194214,1870.763428,-283.9191284,-285.4208984,2036.161377,-107.6340332,-595.4215088,2000.100586,-85.9105835,-761.7151489,1935.986328,-109.2896118,-587.0125122,2005.03833,1,1,1,1
5,-103.8017578,-584.8488159,1997.310303,33.84564209,-593.1468506,1869.822021,-285.249054,-288.1800537,2033.369629,-102.0898438,-591.8966064,1995.574463,-84.56896973,-755.9281616,1932.142334,-103.1954956,-583.9215698,2001.070068,1,1,1,1
5,-108.5266724,-595.7293701,2002.687256,36.20300293,-594.5570679,1871.848145,-286.4024658,-292.7199707,2039.508423,-106.7327881,-602.8212891,2000.741455,-82.16918945,-770.519165,1935.610352,-108.2635498,-594.0202026,2006.191406,1,1,1,1
5,-103.8148804,-596.918396,2003.226929,40.07635498,-591.1181641,1869.240112,-283.2249756,-290.5351563,2039.058228,-101.9588013,-604.5800171,2001.91394,-79.56726074,-771.3518066,1937.294434,-103.6036987,-596.0495605,2006.371582,1,1,1,1
5,-96.5592041,-593.1434937,1998.241943,41.68572998,-592.607666,1867.515137,-284.3435059,-292.7369385,2027.205078,-94.99353027,-600.5991211,1997.212402,-75.87640381,-767.3851318,1936.271484,-96.56738281,-592.2175293,2001.804688,1,1,1,1
5,-102.4602661,-595.9405518,1988.98291,35.43609619,-600.9586182,1871.900146,-280.5183105,-302.3004761,2021.578979,-100.7824707,-603.2954712,1987.351318,-81.31213379,-772.4716797,1927.034058,-103.5484619,-594.8259277,1993.011719,1,1,1,1
5,-100.3594971,-597.6361084,1989.342407,35.90130615,-599.8768311,1870.702393,-281.323822,-299.9573975,2023.373779,-98.95605469,-604.8580933,1987.794189,-82.52935791,-771.0714111,1928.737549,-101.0800171,-596.3878174,1993.598145,1,1,1,1
5,-98.90838623,-597.3405762,1991.741943,34.44500732,-600.022583,1871.322876,-282.8536682,-299.2347412,2022.023315,-97.49835205,-604.4453735,1990.326416,-84.27453613,-771.923584,1931.513794,-99.33740234,-596.0780029,1995.792603,1,1,1,1
5,-98.78356934,-597.2838135,1993.033203,33.75134277,-601.2154541,1871.757446,-283.7332458,-297.4449463,2023.100708,-97.17626953,-604.2091675,1991.662476,-84.26983643,-771.8345337,1931.84375,-99.06738281,-595.7372437,1997.278442,1,1,1,1
5,-98.43920898,-598.7246094,1994.083374,36.12646484,-599.6189575,1871.205078,-286.3512573,-297.4558716,2025.411865,-96.99023438,-606.0092163,1992.720825,-82.57287598,-771.6878052,1931.334473,-98.63146973,-597.7355957,1998.184814,1,1,1,1
5,-97.57037354,-599.6417236,1995.088989,35.75335693,-599.7506714,1871.280884,-285.4621582,-296.3734131,2025.229492,-96.10876465,-606.8369141,1993.742676,-82.25622559,-773.5704346,1932.35083,-97.76660156,-598.4785156,1999.23584,1,1,1,1
5,-97.68933105,-599.0056763,1993.821655,35.91400146,-599.3891602,1871.523438,-285.8417664,-299.62146,2023.205322,-96.19061279,-606.324585,1992.398193,-81.96374512,-772.7973633,1930.149902,-97.87390137,-597.8320923,1997.766602,1,1,1,1
5,-96.71350098,-598.9454956,1994.278076,35.85424805,-599.8062744,1871.622559,-286.3034668,-299.8088379,2024.255371,-95.14404297,-606.1795654,1992.800415,-82.11877441,-772.895752,1931.872559,-96.74517822,-597.6663818,1998.200195,1,1,1,1
5,-98.36309814,-600.9962769,1989.067871,37.14825439,-596.7945557,1870.468628,-284.1122742,-300.788147,2021.900024,-96.94384766,-608.4002686,1987.822266,-83.38391113,-771.947876,1929.941284,-98.44213867,-600.0480347,1992.862427,1,1,1,1
5,-98.04718018,-598.9036865,1988.758667,39.27416992,-593.428894,1869.560669,-280.2580261,-292.8831787,2019.815552,-96.49975586,-605.8621216,1987.72229,-82.7366333,-772.5942383,1932.450195,-97.83599854,-597.3041382,1992.60083,1,1,1,1
5,-97.32104492,-599.8293457,1990.133545,36.67236328,-596.3688354,1870.109375,-285.4092712,-296.4868774,2022.170044,-96.00683594,-606.9896851,1989.067383,-81.63208008,-773.3340454,1929.811768,-97.25292969,-598.3553467,1994.052002,1,1,1,1
5,-97.75396729,-599.6182251,1992.392822,35.35351563,-600.2833252,1871.267334,-285.7853088,-296.3596802,2023.989014,-96.16571045,-606.9653931,1991.131104,-80.78674316,-773.6032715,1929.408936,-98.04217529,-598.2219238,1996.172363,1,1,1,1
5,-97.87420654,-599.2304077,1992.098999,35.27514648,-599.2333374,1870.839355,-285.2122498,-293.8748779,2024.186401,-96.2713623,-606.4448242,1990.837646,-80.39813232,-772.6485596,1929.083496,-98.19732666,-597.7723389,1995.752441,1,1,1,1
5,-99.95928955,-596.9299316,1990.858643,33.04547119,-601.272583,1871.387939,-285.1554871,-293.4595947,2028.667236,-97.98175049,-603.9696045,1989.539795,-80.14178467,-773.2169189,1929.332764,-100.0922241,-595.2362061,1994.721924,1,1,1,1
5,-100.2694092,-596.6495361,1991.287842,33.9677124,-599.937439,1870.267334,-282.694519,-296.0809937,2023.276855,-98.23138428,-603.7521362,1989.775391,-81.13006592,-771.6075439,1927.81665,-100.230896,-594.9865723,1995.154663,1,1,1,1
5,-100.0527344,-599.0216064,1991.140869,34.10217285,-600.1312866,1870.701416,-284.1151428,-293.3768311,2025.795776,-98.16247559,-606.1071167,1989.647461,-81.29760742,-772.9117432,1928.660522,-99.97473145,-597.3084717,1994.998291,1,1,1,1
5,-99.01287842,-598.9176636,1991.793457,33.37487793,-601.3370361,1871.38916,-285.494812,-294.6316528,2023.259399,-97.2979126,-606.0471191,1990.357788,-80.76708984,-773.8864136,1928.763184,-98.96643066,-597.2670898,1995.613281,1,1,1,1
5,-98.91162109,-598.5425415,1993.349976,33.55883789,-601.3936157,1871.294678,-285.5737915,-297.2299194,2026.72876,-97.30596924,-605.7911987,1991.937256,-80.83270264,-772.5878906,1928.179688,-98.94671631,-596.9500732,1997.168213,1,1,1,1
5,-98.30828857,-597.737854,1992.76416,33.29821777,-600.4088135,1871.307861,-285.9221497,-296.6022949,2027.209229,-96.56402588,-604.8118286,1991.405029,-80.73394775,-772.8342896,1927.752441,-98.23925781,-595.8322754,1996.61377,1,1,1,1
5,-103.9549561,-594.5938721,1987.076538,35.37011719,-597.4061279,1870.02124,-282.1391296,-296.3022461,2014.078369,-102.2280273,-601.5186768,1985.964111,-88.42175293,-769.2950439,1922.790527,-104.3759766,-592.269104,1990.778076,1,1,1,1
5,-106.4328003,-596.7020264,1986.001709,36.79931641,-598.8096924,1870.145508,-283.1821594,-291.9827881,2016.836182,-104.7423706,-603.4636841,1984.743164,-84.62548828,-769.300415,1921.083496,-107.1959229,-594.6070557,1989.720703,1,1,1,1
