id,trial,H_headTop_x,H_headTop_y,H_headTop_z,H_headTop_confidence,H_neck_x,H_neck_y,H_neck_z,H_neck_confidence,H_tailBase_x,H_tailBase_y,H_tailBase_z,H_tailBase_confidence,H_lEar_x,H_lEar_y,H_lEar_z,H_lEar_confidence,H_lShoulder_x,H_lShoulder_y,H_lShoulder_z,H_lShoulder_confidence,H_lElbow_x,H_lElbow_y,H_lElbow_z,H_lElbow_confidence,H_lWrist_x,H_lWrist_y,H_lWrist_z,H_lWrist_confidence,H_lHip_x,H_lHip_y,H_lHip_z,H_lHip_confidence,H_rEar_x,H_rEar_y,H_rEar_z,H_rEar_confidence,H_rShoulder_x,H_rShoulder_y,H_rShoulder_z,H_rShoulder_confidence,H_rHip_x,H_rHip_y,H_rHip_z,H_rHip_confidence,s_1,s_2,s_3,s_4,b_1,b_2,b_3,b_4
9330,17,-89.74401855,-881.9140015,1758.565674,0.8193464,-156.7094727,-682.2165527,1836.432617,0.8565539,-335.4118042,-256.789917,2195.374023,0.7530926,-198.3955078,-803.4532471,1807.983032,0.8676523,-333.210022,-700.4072266,1923.998779,0.8576606,-210.9638672,-609.5961914,1987.37146,0.000663165,-209.5644531,-608.9255371,1987.506714,0.00067973,-436.5015869,-336.3336792,2183.998291,0.7915085,-50.42663574,-780.1456909,1828.938477,0.83997136,-17.65637207,-610.994751,1914.301392,0.8469069,-192.427124,-254.9019165,2205.929932,0.7281916,1,1,1,0,0,0,0,0
9331,17,-87.62518311,-884.3304443,1760.695435,0.83436203,-156.2678223,-681.177063,1833.660889,0.84728664,-332.8572388,-253.697998,2192.516113,0.7759673,-197.4013672,-804.4070435,1809.59729,0.85890377,-333.1489258,-701.0179443,1923.952026,0.85519046,-212.3746338,-609.8328247,1988.149658,0.000772137,-210.9233398,-609.1757813,1988.3125,0.000788054,-433.6359253,-333.4412231,2180.551514,0.8074492,-50.14465332,-780.8920898,1831.271973,0.8368823,-15.85253906,-610.786499,1913.434448,0.8575362,-189.8826904,-255.4368286,2202.769531,0.71791655,1,1,1,0,0,0,0,0
9332,17,-85.43481445,-884.1225586,1762.994873,0.85078084,-155.380188,-680.7907104,1833.747437,0.8541724,-335.5958862,-256.5541382,2193.12207,0.75902915,-197.2763672,-801.7780762,1812.019409,0.83674634,-329.9162903,-695.6511841,1919.618896,0.84564704,-210.6541138,-609.8917236,1990.368164,0.000710289,-209.336731,-609.2929688,1990.62915,0.00073022,-436.1134949,-336.2646484,2181.065186,0.8124573,-48.63140869,-779.8596191,1835.158447,0.83397645,-15.27587891,-609.0889893,1914.435791,0.8637095,-191.1213379,-254.2963867,2205.224121,0.7338094,1,1,1,0,0,0,0,0
9333,17,-82.99932861,-883.6990356,1762.087891,0.85906416,-154.4187622,-678.4934692,1834.315186,0.8622292,-331.9017029,-255.6594238,2191.321777,0.7482849,-195.890625,-800.7171631,1811.089355,0.83375716,-328.0173035,-695.5480347,1920.288574,0.8460405,-208.5674438,-607.6727295,1992.324829,0.000558819,-207.2944336,-607.2355957,1992.492676,0.000577074,-432.255188,-335.1310425,2180.476318,0.8085283,-47.72412109,-777.8425293,1832.01001,0.81674397,-14.04309082,-609.1798706,1915.682373,0.8639346,-190.4398804,-253.8102417,2203.425293,0.71089303,1,1,1,0,0,0,0,0
9334,17,-81.27606201,-884.8560791,1763.665405,0.8556669,-153.1619873,-678.3685913,1835.267822,0.86739486,-331.5536194,-256.2896729,2190.850098,0.75021434,-194.5559082,-801.3458862,1811.918701,0.83802056,-331.7801514,-700.1455688,1923.321167,0.8409422,-209.8997803,-609.5593262,1991.426758,0.000663752,-208.5189819,-609.0223999,1991.609863,0.000672348,-430.6339722,-335.3959961,2177.501221,0.8141716,-46.49005127,-779.8781128,1835.152832,0.838765,-11.1373291,-606.3721924,1915.636719,0.8832978,-188.4541016,-255.395752,2203.85498,0.71037716,1,1,1,0,0,0,0,0
9335,17,-79.51330566,-883.2365112,1762.898193,0.86133975,-151.0687256,-678.2926025,1835.700439,0.86402994,-334.084137,-255.4832764,2192.924561,0.7716109,-192.7398682,-800.8583374,1810.778564,0.826873,-328.2816772,-700.65271,1922.845581,0.82841253,-209.6304321,-610.6229858,1991.110107,0.000760784,-208.2293091,-609.9145508,1991.514404,0.000767471,-434.051239,-334.4561157,2179.939209,0.8215449,-44.61816406,-779.1575928,1832.657227,0.8173488,-12.57055664,-608.7086182,1916.332031,0.87136966,-190.2335205,-253.5576172,2202.70166,0.7137387,1,1,1,0,0,0,0,0
9336,17,-78.40917969,-888.8497925,1764.760254,0.8169099,-151.1889648,-676.8827515,1833.448975,0.88058895,-331.7078857,-255.3830566,2191.4104,0.8208183,-191.2525635,-801.9675293,1812.841797,0.8587257,-335.1221313,-708.7300415,1929.394775,0.87048376,-206.2254028,-605.2287598,1985.613525,0.000505135,-204.862915,-604.5570679,1986.094971,0.000516124,-430.4197693,-330.8883667,2176.600586,0.8283926,-42.6973877,-781.7580566,1829.05835,0.8675253,-10.31933594,-607.7185669,1914.988281,0.8248876,-192.1813354,-253.7514648,2202.355957,0.7203766,1,1,1,0,0,0,0,0
9337,17,-77.40936279,-887.1344604,1764.40979,0.83025706,-148.7999878,-677.9769897,1834.535034,0.88789415,-330.3718872,-254.4273682,2192.118896,0.8145962,-190.755127,-801.2261963,1812.628906,0.8664466,-334.5344543,-706.2706909,1927.276855,0.8718089,-205.9280396,-606.1143799,1987.17688,0.000540635,-204.5911255,-605.5098267,1987.576172,0.000570208,-428.967926,-329.0598145,2178.577637,0.81684154,-41.76824951,-781.5733032,1830.093262,0.8723126,-10.00097656,-606.9890137,1915.692383,0.8242512,-190.7582397,-254.5863037,2201.411377,0.72857153,1,1,1,0,0,0,0,0
9338,17,-74.47167969,-887.4272461,1764.710205,0.83632094,-148.4622803,-677.5411987,1835.290283,0.8911033,-330.6706238,-256.4649658,2190.114258,0.8149007,-189.9052124,-799.5463867,1813.328857,0.8423614,-334.1626587,-708.1033936,1930.230347,0.86741555,-204.9980469,-604.3236694,1987.229492,0.000515308,-203.7120972,-603.7560425,1987.654785,0.000539993,-429.6191406,-332.9524536,2176.94165,0.82429296,-40.50268555,-780.4837646,1830.161133,0.8681807,-7.53729248,-607.8779297,1917.058472,0.83344585,-190.2866211,-253.8081055,2203.520996,0.72015077,1,1,1,0,0,0,0,0
9339,17,-75.33129883,-888.062439,1766.04834,0.824862,-148.5933228,-677.7415161,1838.512207,0.8962942,-332.6743164,-257.862793,2190.553223,0.82491463,-189.932251,-800.2924805,1812.399902,0.83143413,-332.7461243,-707.2955322,1928.508789,0.86574084,-208.5358276,-606.3799438,1987.720459,0.000520842,-207.1494141,-605.7651367,1988.248047,0.0005442,-430.2599792,-332.1138916,2176.596924,0.8370977,-40.39898682,-781.18396,1830.092773,0.85967135,-6.717285156,-606.5682373,1917.320557,0.82879806,-192.6278076,-254.1334839,2200.038818,0.7071643,1,1,1,0,0,0,0,0
9340,17,-74.5324707,-887.8790894,1765.158081,0.8368542,-148.3781738,-679.8425903,1841.736084,0.8965565,-331.5726318,-256.8612061,2187.532227,0.8177196,-190.2957764,-799.7414551,1813.505615,0.80826586,-332.5991211,-708.973999,1930.315918,0.8689289,-209.3016357,-604.5861816,1988.61377,0.000520574,-207.8621521,-604.0133057,1989.205933,0.000543803,-430.303833,-333.1292114,2176.188477,0.8452873,-39.6987915,-782.1481934,1831.480103,0.86247396,-7.00567627,-610.1049805,1919.174561,0.8444126,-191.925293,-251.4378662,2199.643555,0.7112377,1,1,1,0,0,0,0,0
9341,17,-74.37890625,-888.631958,1766.197021,0.83930385,-146.4298096,-679.7519531,1838.392334,0.9033862,-334.4650879,-258.5695801,2189.871338,0.81246746,-189.6986084,-800.0479736,1816.352295,0.7901486,-332.9730225,-710.4710083,1932.806396,0.858774,-204.7249451,-602.684082,1987.926758,0.00047214,-203.4063721,-602.0928955,1988.393555,0.000474213,-433.41745,-336.6940918,2179.378418,0.8179162,-37.95324707,-781.2021484,1831.635254,0.86250204,-9.493469238,-613.1911621,1917.517822,0.8333948,-193.0645142,-252.8179932,2200.814453,0.70525897,1,1,1,0,0,0,0,0
9342,17,-73.95123291,-889.8586426,1767.137817,0.7978052,-144.4487305,-682.7290649,1836.263184,0.8911923,-333.1534424,-259.4634399,2192.150146,0.8239163,-186.9526367,-803.2775879,1816.858521,0.8103926,-325.2296143,-710.6206055,1929.501465,0.89271414,-199.7422485,-600.6939697,1989.860718,0.000577474,-198.3522034,-600.1550293,1990.237305,0.000605366,-434.0796204,-336.5467529,2178.033691,0.8219756,-35.72924805,-781.6235352,1830.266113,0.8669614,-9.011962891,-612.6942139,1918.751709,0.84135664,-191.5860596,-257.637085,2205.341309,0.7055379,1,1,1,0,0,0,0,0
9343,17,-72.58776855,-894.0279541,1771.403564,0.80975354,-144.4620361,-679.7593384,1837.626465,0.91005063,-335.684082,-263.145874,2192.011719,0.80671287,-184.3551025,-803.6600342,1820.229736,0.75105536,-322.2483826,-700.3426514,1923.57666,0.91102344,-188.755249,-597.3352051,1990.400513,0.000591345,-187.581665,-596.6357422,1991.209595,0.000583862,-437.4461975,-345.567688,2182.422363,0.7193893,-32.93414307,-780.6778564,1829.728271,0.8713688,-6.497436523,-612.8754883,1917.963257,0.8519253,-194.0022583,-253.951355,2208.023926,0.73891675,1,1,1,0,0,0,0,0
9344,17,-68.55828857,-895.7505493,1774.109375,0.8128557,-143.4916992,-680.1437988,1841.904297,0.8833002,-335.0759888,-261.9089966,2195.729004,0.82191235,-182.5383301,-805.0829468,1820.956177,0.8372029,-322.2033386,-716.7855835,1939.493896,0.8597505,-196.6253052,-599.2000732,1992.045166,0.000493356,-195.1426392,-598.1692505,1992.54834,0.000504519,-435.4345093,-342.6094971,2184.094727,0.8117193,-33.3862915,-782.0447998,1832.600586,0.84962976,-3.957702637,-613.1407471,1921.088867,0.8402078,-192.1019897,-256.085144,2209.042725,0.72035676,1,1,1,0,0,0,0,0
9345,17,-72.2800293,-894.4865723,1772.552856,0.83860123,-142.0474854,-683.2695313,1844.022339,0.9006115,-338.8890686,-261.7200928,2191.167969,0.7951742,-182.2504272,-806.3843994,1821.337646,0.8207484,-313.350708,-714.532959,1936.359131,0.8831247,-187.9985352,-609.0217896,1992.203369,0.000493916,-186.8443604,-608.0849609,1993.273682,0.000520505,-437.4978027,-344.9294434,2180.75293,0.8006466,-31.02471924,-783.492981,1832.304077,0.8512541,-4.102111816,-615.1505127,1922.05835,0.86054593,-193.9641724,-258.5113525,2208.142578,0.66988707,1,1,1,0,0,0,0,0
9346,17,-68.15106201,-895.9744263,1774.890381,0.82002264,-142.7459717,-683.7744141,1845.423096,0.9038155,-337.0302734,-265.0015869,2193.339844,0.8142812,-180.1403809,-807.8842163,1820.76709,0.81936204,-312.7800293,-715.0811768,1936.175537,0.88968825,-188.0093994,-608.8608398,1991.318726,0.000465045,-186.7975159,-607.8634033,1992.436401,0.000490168,-436.206543,-346.6730957,2182.772949,0.795935,-30.83325195,-781.7709961,1832.354858,0.858108,-0.873291016,-611.944397,1922.888916,0.85383546,-191.678894,-261.9259033,2207.895996,0.6922546,1,1,1,0,0,0,0,0
9347,17,-69.29858398,-896.8861084,1776.077148,0.8275862,-140.3070068,-683.1291504,1844.139771,0.8958524,-336.0299683,-263.178833,2189.731201,0.7931869,-179.6595459,-808.2739258,1823.390015,0.8116899,-311.7862244,-716.4060059,1937.168579,0.88907534,-186.8672485,-606.9864502,1990.199951,0.000500415,-185.7758179,-605.8893433,1991.32666,0.000517963,-435.4103088,-344.1864014,2178.864746,0.8114379,-29.14160156,-783.7476807,1834.827881,0.8624405,-1.313110352,-613.553833,1923.920654,0.847893,-191.4147339,-259.7855225,2203.758301,0.7051141,1,1,1,0,0,0,0,0
9348,17,-65.5715332,-897.2070313,1777.829346,0.8078782,-137.6848755,-686.8876343,1844.953369,0.8933582,-338.883728,-265.9241333,2193.07666,0.8046,-177.3588257,-810.2921753,1823.058594,0.824053,-311.243866,-713.5209961,1934.917114,0.8801329,-184.8128357,-609.1282349,1990.717651,0.000470018,-183.8327637,-607.9545288,1991.712402,0.000478055,-436.1529541,-348.5811768,2180.920898,0.7886372,-28.12530518,-783.6860962,1834.919312,0.86306465,3.79083252,-609.505127,1926.984375,0.8253,-194.6418457,-262.0153809,2210.761475,0.68276924,1,1,1,0,0,0,0,0
9349,17,-64.6628418,-897.7824707,1779.13208,0.81376415,-137.8134766,-684.7563477,1845.814819,0.8951949,-337.0480347,-263.4493408,2190.23584,0.7968508,-177.5092163,-809.7496948,1824.980103,0.80824834,-310.2783813,-713.5563965,1934.930786,0.8827988,-185.3599854,-607.7526855,1990.362915,0.00050837,-184.2130737,-606.6882324,1991.444946,0.000538449,-435.9939575,-348.2896118,2179.949707,0.7860852,-27.21398926,-784.3244019,1837.708252,0.8680566,2.559936523,-610.7634277,1927.851074,0.8262344,-193.0020447,-261.395874,2205.783691,0.69102377,1,1,1,0,0,0,0,0
9350,17,-62.52819824,-897.2543945,1779.560791,0.8046236,-137.3511353,-682.7736206,1845.941284,0.8938224,-335.9700012,-266.170166,2191.570313,0.7982446,-177.5423584,-809.0790405,1825.790894,0.77555555,-307.7377319,-712.3349609,1930.887329,0.8738445,-185.0196533,-608.3448486,1991.40332,0.000578858,-183.8790894,-607.1834106,1992.226807,0.000585448,-435.3335876,-350.074585,2181.782227,0.8009566,-25.64959717,-783.7625732,1838.931641,0.8740346,3.286682129,-608.8358765,1928.669556,0.8260502,-190.8609619,-258.6826172,2205.07959,0.68798697,1,1,1,0,0,0,0,0
9351,17,-58.22851563,-898.8446655,1781.434814,0.8022716,-136.1951904,-680.2764893,1846.312012,0.8937091,-334.253418,-267.6157227,2192.313477,0.79509157,-174.451355,-810.3161011,1827.438477,0.76163524,-306.0905762,-715.5595093,1932.182129,0.8726805,-184.0493774,-606.8415527,1990.551147,0.000484687,-182.8860474,-605.8695679,1991.49707,0.000494515,-435.7754517,-350.9096069,2182.266846,0.79554194,-23.7388916,-783.5518799,1840.621338,0.87925225,1.59185791,-613.0653076,1932.214355,0.8513273,-187.64505,-263.0298462,2207.088867,0.70446074,1,1,1,0,0,0,0,0
9352,17,-54.89678955,-898.249939,1780.766357,0.8344484,-134.7565308,-678.2103271,1844.799316,0.88679004,-334.8815002,-264.6889648,2188.413574,0.7843449,-171.4120483,-812.0291138,1828.171265,0.7613137,-305.3352051,-712.774292,1931.943359,0.8761387,-181.2814941,-604.182251,1991.487549,0.000511064,-180.1067505,-603.428833,1992.404907,0.000537961,-434.2134399,-350.2608032,2180.594238,0.80241954,-20.6751709,-785.3825684,1843.803833,0.86796904,4.665405273,-609.6514282,1932.516602,0.84037656,-189.5546265,-257.9293213,2201.859375,0.71435475,0,1,1,0,0,0,0,0
9353,17,-52.50927734,-897.2433472,1781.219238,0.83728755,-134.0400391,-679.3479004,1847.893311,0.8917808,-335.5669556,-269.0445557,2191.665771,0.79571354,-169.2035522,-814.241394,1827.928223,0.75778097,-303.0317383,-719.1779175,1934.405029,0.8589972,-181.8094482,-604.2528076,1994.809082,0.000605067,-180.6676636,-603.4420166,1995.778809,0.000616817,-434.1271057,-351.6777954,2181.532227,0.8129509,-17.53820801,-785.442627,1845.672974,0.8520416,5.129089355,-609.4593506,1933.350342,0.844793,-190.0084839,-261.6192017,2205.215332,0.7102269,0,1,1,0,0,0,0,0
9354,17,-45.3515625,-897.8759766,1781.265015,0.83336675,-131.1903076,-683.7737427,1851.99939,0.88251317,-332.3840637,-267.6065063,2190.015625,0.80312,-164.0292969,-815.6717529,1825.849365,0.7575059,-299.1426392,-728.9152222,1936.713379,0.8685807,-183.9215088,-599.3657227,1995.424683,0.000638284,-182.881134,-598.803894,1996.269531,0.000658755,-432.7300415,-346.5021362,2178.436523,0.8300478,-13.60888672,-784.538208,1844.558228,0.8504113,6.114379883,-611.237793,1931.592773,0.84209824,-186.4848633,-262.1640625,2200.575928,0.7386049,0,1,1,0,0,0,0,0
9355,17,-43.23901367,-899.3841553,1783.216187,0.83233726,-128.4914551,-680.3548584,1847.302002,0.9061198,-333.6136169,-269.1894531,2187.321045,0.76127756,-161.9420776,-815.6558228,1828.572144,0.7601519,-300.7914429,-727.2363892,1938.713623,0.89333653,-176.5570679,-605.3215332,1996.438477,0.000661253,-175.5831909,-604.5023804,1997.297729,0.000696339,-433.8025513,-355.2895508,2179.990479,0.7828195,-10.68682861,-784.7833252,1847.088135,0.86158335,12.91168213,-605.2924194,1931.663208,0.82679904,-186.6146851,-264.600769,2201.481934,0.72278684,0,1,1,0,0,0,0,0
9356,17,-39.08099365,-891.8075562,1777.842041,0.85305727,-128.914856,-676.5690918,1844.057861,0.87304646,-327.940033,-270.4858398,2190.045166,0.796104,-156.8571167,-814.6668091,1823.668091,0.75382304,-297.2063599,-721.8528442,1930.175415,0.87925017,-179.2728271,-604.4141235,1986.270264,0.000652282,-178.1890869,-603.796936,1987.03125,0.000679296,-429.0274048,-352.9893799,2178.799805,0.7686257,-5.740112305,-782.4187012,1848.655151,0.81937504,13.49072266,-599.5674438,1928.131958,0.826586,-184.4958496,-264.9660645,2205.794922,0.7317297,0,1,1,0,0,0,0,0
9357,17,-36.84863281,-894.4699707,1777.757568,0.84164715,-125.7073364,-680.1420898,1843.654663,0.86175084,-324.8970032,-269.9257813,2186.719482,0.79718304,-153.3590088,-811.510376,1822.443726,0.7582934,-292.6266479,-728.7852783,1929.980713,0.8731657,-174.7699585,-606.7468262,1986.896851,0.0006308,-173.8085327,-605.9717407,1988.10376,0.000654589,-423.9144287,-351.496582,2173.584229,0.7854003,-2.046569824,-783.1779785,1846.297607,0.8702546,15.27246094,-602.385376,1928.99707,0.8096926,-181.674469,-262.9454346,2203.390625,0.73528343,0,1,1,0,0,0,0,0
9358,17,-33.64758301,-888.4152832,1771.924072,0.8402552,-123.1725464,-675.109436,1838.645996,0.817162,-324.578125,-271.765564,2181.081787,0.78254557,-147.3353882,-809.2786865,1817.76001,0.7917216,-291.9216919,-728.7771606,1929.312744,0.8667239,-170.045105,-605.4124756,1974.979492,0.000528437,-168.5111084,-604.894043,1976.055542,0.00054084,-425.0636597,-356.1600342,2168.237305,0.76638514,1.549072266,-781.0665894,1844.364502,0.87947357,19.35528564,-595.3330688,1922.527832,0.8403058,-181.0321045,-265.8259277,2198.552979,0.6952709,0,1,1,0,0,0,0,0
9359,17,-32.15740967,-891.3051758,1770.505981,0.8406502,-120.8856812,-677.5407715,1838.164429,0.8254557,-325.8395081,-273.590332,2182.019531,0.76272064,-143.6219482,-810.9332275,1818.902466,0.8331827,-285.3909912,-733.0494385,1925.145508,0.9124565,-167.4118652,-608.7664795,1978.338745,0.000515778,-166.0195313,-608.0273438,1979.427246,0.00051305,-424.5213623,-358.5380859,2166.737793,0.7102075,2.506530762,-780.2561035,1839.187134,0.89659923,20.30950928,-598.4783936,1921.512085,0.8530496,-181.2305908,-267.3080444,2198.451904,0.71561676,0,1,1,0,0,0,0,0
9360,17,-19.65893555,-886.9677734,1771.230835,0.82121027,-115.1952515,-679.0013428,1833.070679,0.8442811,-330.0768433,-277.3063354,2175.710938,0.73009837,-138.1223145,-812.4419556,1814.176025,0.79191357,-282.316925,-733.5894775,1921.210449,0.8599593,-166.2859497,-614.1881104,1982.919189,0.000609256,-164.8594971,-613.7624512,1983.886597,0.00060381,-427.2911072,-360.2346802,2159.726807,0.7459053,9.365844727,-779.7375488,1839.790405,0.86235046,22.25152588,-597.5905151,1922.435303,0.85885614,-182.6837463,-271.8717651,2203.569336,0.678531,0,1,1,0,0,0,0,0
9361,17,-11.86315918,-881.8864746,1766.016235,0.8532662,-114.1922607,-678.6544189,1830.119995,0.83366925,-323.2319336,-279.4555054,2180.788574,0.7538437,-130.6031494,-810.2242432,1804.890869,0.84972924,-273.3769531,-738.4173584,1913.561279,0.88807774,-159.7947998,-613.4555664,1974.244995,0.000443834,-158.7692261,-612.7745361,1974.920166,0.000450831,-422.4246826,-364.4954834,2164.438965,0.6867386,12.29602051,-777.9280396,1838.157593,0.87339,24.15667725,-593.842041,1917.06311,0.8507965,-178.8354492,-271.34021,2198.576172,0.68498164,0,1,1,0,0,0,0,0
9362,17,-8.179504395,-876.2315674,1758.361938,0.8272582,-106.4241333,-678.7260132,1832.168579,0.8514013,-319.717926,-277.105835,2175.953857,0.78675777,-124.3850098,-808.4850464,1800.385864,0.8899077,-274.5597534,-740.3503418,1917.806396,0.86931837,-156.3924561,-601.9673462,1972.32373,0.000499342,-155.4088135,-601.3945313,1972.965576,0.000521765,-417.1813354,-359.8723145,2158.680176,0.76643836,17.8684082,-771.9342041,1830.798584,0.89154816,29.71875,-592.4453125,1915.947266,0.8523585,-177.0731812,-271.8985596,2192.091797,0.6690905,0,1,1,0,0,0,0,0
9363,17,1.015808105,-878.7844238,1761.171143,0.8754988,-102.9022217,-676.5090332,1827.572998,0.8953176,-315.7057495,-278.828125,2169.803955,0.7784283,-120.56073,-809.4862671,1801.654663,0.84230906,-267.7901001,-747.1853027,1921.145996,0.870747,-149.8911133,-602.7194824,1969.116821,0.000488217,-149.0055542,-602.0793457,1969.657959,0.000515243,-415.1556091,-361.5080566,2155.811035,0.6733292,21.77874756,-772.4666748,1831.6427,0.90092784,32.61273193,-591.1447754,1912.978027,0.84063673,-174.3597107,-274.3347168,2188.324219,0.67729056,0,1,1,0,0,0,0,0
9364,17,7.851135254,-873.7385864,1756.6604,0.8578269,-99.52386475,-675.7809448,1824.536621,0.8301043,-317.6854858,-282.6311035,2162.392822,0.738531,-116.2765503,-805.6097412,1794.324463,0.81332415,-266.4369507,-746.8556519,1912.99231,0.85938203,-146.3388672,-604.0530396,1968.687378,0.000381332,-145.4897461,-603.3602295,1969.521973,0.000395479,-418.1467285,-368.8146362,2147.705078,0.72081053,26.32470703,-771.2585449,1832.260498,0.8579212,36.30523682,-587.628418,1913.083008,0.8387453,-175.3095703,-273.8267212,2187.778076,0.666139,0,1,1,0,0,0,0,0
9365,17,17.71820068,-875.423645,1755.213379,0.81753105,-96.03735352,-674.9899902,1822.863525,0.84017265,-321.786438,-280.1008301,2165.88623,0.82245606,-106.4802246,-805.3226929,1789.487915,0.9053522,-253.5970459,-747.2976074,1909.352539,0.88351715,-151.6989746,-602.3839111,1946.848389,0.000469409,-150.145813,-601.5426636,1947.348389,0.000478366,-420.3124695,-373.4389038,2157.075684,0.8241089,31.53631592,-770.4204712,1828.750244,0.84907687,39.53820801,-588.687561,1908.714844,0.83973736,-177.4307861,-277.9268799,2177.096924,0.6907254,0,1,1,0,0,0,0,0
9366,17,27.7590332,-872.0842285,1752.119507,0.8434155,-92.65905762,-676.4055176,1820.809326,0.84259266,-320.31427,-283.6178589,2167.246582,0.816342,-99.28039551,-802.8010254,1782.824463,0.8773019,-249.2913818,-744.0269165,1904.233887,0.87442064,-151.0582886,-601.2368774,1949.536621,0.000446453,-149.4509888,-600.5068359,1950.260254,0.000471641,-417.9161987,-376.3341064,2156.487793,0.82479787,37.51757813,-768.4871826,1825.729492,0.8511214,42.96105957,-589.4731445,1908.302368,0.86216265,-173.8992615,-279.3911133,2176.762207,0.6716421,0,1,1,0,0,0,0,0
9367,17,31.33184814,-869.8776855,1749.196289,0.8290644,-86.60150146,-670.8740234,1817.760498,0.83762616,-318.0823364,-281.3587646,2166.094238,0.8607255,-93.73834229,-804.2365723,1779.875122,0.88471717,-245.917511,-750.1604004,1909.025146,0.86669314,-137.713501,-603.4420776,1940.233154,0.000580944,-136.3365479,-602.7036743,1941.065063,0.000573719,-411.1799927,-371.4291382,2155.040771,0.79461527,43.83508301,-766.1083374,1821.790283,0.8540965,46.09283447,-588.244873,1907.036865,0.8734511,-177.9549866,-279.9708252,2181.424805,0.6594596,0,1,1,0,0,0,0,0
