time_stamp_m,time_stamp_s,id,trial,nose_x,nose_y,nose_z,headTop_x,headTop_y,headTop_z,neck_x,neck_y,neck_z,tailBase_x,tailBase_y,tailBase_z,lEar_x,lEar_y,lEar_z,lShoulder_x,lShoulder_y,lShoulder_z,lElbow_x,lElbow_y,lElbow_z,lWrist_x,lWrist_y,lWrist_z,lHip_x,lHip_y,lHip_z,lKnee_x,lKnee_y,lKnee_z,lAnkle_x,lAnkle_y,lAnkle_z,rEar_x,rEar_y,rEar_z,rShoulder_x,rShoulder_y,rShoulder_z,rElbow_x,rElbow_y,rElbow_z,rWrist_x,rWrist_y,rWrist_z,rHip_x,rHip_y,rHip_z,rKnee_x,rKnee_y,rKnee_z,rAnkle_x,rAnkle_y,rAnkle_z,s_1,s_2,s_3,s_4,b_1,b_2,b_3,b_4
3.063,183.78,9189,17,1070.856445,-469.7954102,2041.19165,1070.729492,-458.083313,1990.533936,1186.311658,-419.5503667,1972.900785,1414.326318,-678.140334,2131.173884,1120.727539,-380.6960449,1978.345825,1191.945458,-388.1444045,2075.936732,1196.557052,-356.0584209,2188.644998,1181.986694,-470.8248901,2340.70166,1384.367368,-181.4931948,2090.650666,1459.391646,80.89263916,2224.646345,1421.529053,99.84133911,2420.158788,1161.508301,-483.9138184,1974.425171,1143.706543,-500.3605957,2078.587158,1173.309204,-544.4897461,2215.306885,1092.928467,-527.0068359,2260.278564,1367.585083,-723.6835938,2150.486816,1230.415039,-712.2211304,2230.547852,1276.71814,-810.9055786,2348.823242,1,1,1,0,0,0,1,0
3.063333333,183.8,9190,17,1065.066406,-465.2587891,2039.733154,1065.513306,-454.5067139,1989.996338,1185.892108,-416.3911543,1972.481235,1405.209595,-692.442749,2120.50415,1116.360229,-377.1272583,1980.015503,1190.004736,-371.8049936,2073.99601,1194.77676,-339.1324107,2186.864705,1183.887695,-466.6097412,2338.768066,1434.762695,-651.5682983,2141.253174,1460.468177,80.89263916,2225.722876,1421.529053,99.84133911,2424.801987,1154.365112,-481.0787354,1973.874634,1136.87793,-502.777832,2072.749512,1159.996826,-542.3973999,2206.925293,1067.597412,-518.5413818,2261.853516,1370.631104,-723.7836914,2152.973145,1225.94873,-706.222168,2225.352051,1275.897339,-810.371521,2348.26123,1,1,1,0,0,0,1,0
3.063666667,183.82,9191,17,1061.290039,-456.3567505,2043.622803,1062.232178,-447.3392334,1994.404419,1185.475717,-413.2327809,1972.064844,1405.686809,-691.0888018,2121.080801,1108.690918,-372.5126343,1977.52478,1188.075195,-394.9008789,2073.061279,1193.081098,-322.2242033,2185.169043,1173.506958,-470.847229,2333.872314,1432.055176,-647.4980469,2139.470459,1461.636809,80.89263916,2226.891507,1421.529053,99.84133911,2429.542298,1150.166504,-475.5895386,1975.37085,1136.798584,-507.8929443,2076.269043,1140.381348,-529.223999,2205.080566,1033.254395,-495.4286194,2263.315918,1364.705078,-720.7419434,2148.009277,1225.046753,-703.9758301,2226.249512,1278.703369,-809.5219727,2346.844238,1,1,1,0,0,0,1,0
3.064,183.84,9192,17,1060.207886,-445.9295654,2043.310303,1060.417969,-437.074707,1994.483032,1185.062484,-410.0752403,1971.651611,1395.070923,-689.803894,2111.996338,1108.958496,-368.9105225,1976.695801,1187.54616,-384.9615675,2072.355169,1191.469977,-305.3329526,2183.557922,1170.327271,-474.8726807,2338.013672,1423.807617,-641.3562012,2131.79541,1462.897595,80.89263916,2228.152294,1421.529053,99.84133911,2434.379954,1145.4198,-468.8550415,1973.171631,1127.841797,-500.5952759,2077.785156,1136.275513,-524.3966064,2213.695313,1003.774902,-456.2912598,2250.285645,1360.438599,-717.9165649,2146.447266,1225.101074,-703.2265625,2225.877197,1275.533203,-810.7260132,2346.412598,1,1,1,0,0,0,1,0
3.064333333,183.86,9193,17,1052.915894,-439.2162476,2044.048096,1054.155518,-429.736084,1994.807617,1184.652409,-406.9185263,1971.241536,1397.413842,-688.3502934,2113.950173,1102.880615,-362.6266479,1973.597412,1185.621352,-368.6620609,2070.430361,1189.943312,-288.4578131,2182.031258,1171.039673,-470.8164673,2329.498047,1425.036141,-633.110458,2132.691139,1464.250595,80.89263916,2229.505293,1421.529053,99.84133911,2439.315192,1141.141357,-463.8659058,1971.639771,1130.054462,-492.8368107,2075.311809,1119.145752,-525.717041,2209.372314,987.7456055,-448.7253418,2251.30249,1362.144653,-710.9468994,2142.124512,1226.949463,-700.7381592,2228.436768,1276.757813,-810.6870117,2347.008057,1,1,1,0,0,0,1,0
3.064666667,183.88,9194,17,1046.794922,-435.4093018,2047.328613,1047.860107,-427.8116455,1997.965088,1184.24549,-403.7626323,1970.834617,1396.725492,-684.8389294,2113.261823,1090.922241,-356.3161621,1975.796021,1183.778042,-352.3818023,2068.587051,1188.501023,-271.5979403,2180.588969,1176.467896,-470.5498657,2334.609619,1420.020508,-633.0505981,2125.130371,1465.695871,80.89263916,2230.950569,1421.529053,99.84133911,2444.348253,1134.960815,-455.4133911,1973.424438,1127.590278,-476.8099794,2072.847625,1113.875122,-517.0542603,2213.899414,964.5910034,-437.0371094,2263.731934,1359.360962,-707.9310303,2140.262939,1226.71106,-696.5467529,2227.963135,1276.390625,-813.2918701,2347.373047,1,1,1,0,0,0,1,0
3.065,183.9,9195,17,1043.535645,-423.0195313,2049.097412,1044.307861,-416.7143555,2000.207397,1183.841727,-400.6075522,1970.430854,1396.040653,-681.3289421,2112.576984,1083.168823,-353.2049561,1976.168091,1182.016133,-336.1199769,2066.825142,1187.143033,-254.7524903,2179.230979,1203.345825,-471.1968994,2332.044678,1419.55994,-623.2590027,2125.372006,1467.23349,80.89263916,2232.488189,1421.529053,99.84133911,2449.479384,1130.646606,-449.5723267,1973.949585,1125.206228,-460.8077899,2070.463575,1098.210571,-510.192749,2210.227539,954.9688721,-423.9068604,2289.775391,1353.207397,-701.3911743,2133.580322,1227.688721,-693.010376,2232.041016,1274.500244,-812.8450928,2345.790283,1,1,1,0,0,0,1,0
3.065333333,183.92,9196,17,1037.319702,-411.2921753,2054.531982,1038.40686,-403.9729614,2002.220703,1183.44112,-397.4532796,1970.030247,1395.359324,-677.8203244,2111.895655,1088.40918,-342.1325684,1980.985718,1180.335533,-319.8757705,2065.144542,1185.869271,-237.9206203,2177.957216,1190.850752,-460.1665229,2331.152162,1416.443645,-605.534343,2122.255711,1468.863526,80.89263916,2234.118225,1421.529053,99.84133911,2453.221436,1118.487305,-441.7627563,1975.204346,1094.029541,-483.1005859,2070.746338,1053.769165,-488.4846191,2197.429932,958.1588135,-425.8844604,2317.374512,1342.395752,-693.8724365,2125.296631,1224.519287,-686.4741211,2235.023926,1277.542969,-810.8597412,2345.952637,1,1,1,0,0,0,1,0
3.065666667,183.94,9197,17,1030.393066,-403.0353394,2053.882813,1031.427734,-394.3620605,2000.748901,1183.043667,-394.2998083,1969.632794,1374.393188,-669.2832642,2087.686279,1085.356445,-335.2012939,1984.157471,1178.736154,-303.6483701,2063.545163,1184.679668,-221.1014878,2176.767613,1188.549919,-442.5565083,2328.851329,1407.713623,-621.7973633,2110.54126,1470.586055,80.89263916,2235.840754,1421.529053,99.84133911,2453.221436,1108.805786,-433.852417,1976.575195,1092.137695,-480.5873108,2064.531494,1036.237549,-483.6221313,2193.992432,949.147644,-427.2748413,2333.125244,1333.883179,-689.1520996,2118.534912,1223.893311,-683.8991699,2236.781494,1279.825317,-813.0220947,2347.430176,1,1,1,0,0,0,1,0
3.066,183.96,9198,17,1021.404785,-391.6185303,2051.295654,1021.225281,-385.1682739,1999.114136,1182.649367,-391.1471318,1969.238494,1376.775635,-662.8662109,2090.662598,1085.387899,-330.3400582,1981.089832,1177.217912,-287.4369635,2062.026922,1183.57416,-204.2942514,2175.662106,1186.337137,-424.9695021,2326.638547,1403.874756,-615.0256348,2113.166992,1472.401159,80.89263916,2237.655857,1421.529053,99.84133911,2453.221436,1098.670166,-426.6537476,1974.866821,1085.808716,-470.0208435,2058.219238,1030.076294,-472.1179504,2211.497803,945.7572021,-419.0368042,2346.861084,1334.028076,-686.425293,2116.837891,1236.425415,-684.9505005,2247.428223,1281.772705,-812.1245117,2348.266602,1,1,1,0,0,0,1,0
3.066333333,183.98,9199,17,1013.261536,-385.274353,2054.001953,1013.590332,-379.4477539,2000.42334,1182.25822,-387.9952439,1968.847347,1371.802979,-656.3949585,2085.850098,1070.250122,-324.8607178,1969.546631,1175.780727,-271.2407394,2060.589737,1182.552689,-187.4980701,2174.640635,1184.212289,-407.4046237,2324.513699,1401.994873,-606.9382324,2106.852051,1474.308923,80.89263916,2239.563622,1421.529053,99.84133911,2453.221436,1091.359863,-424.0606689,1975.191895,1074.783813,-459.7646484,2058.193604,1026.353027,-468.8116455,2211.887695,945.9073486,-414.7955322,2348.284668,1326.858521,-678.7241211,2109.253662,1233.923096,-682.5961914,2250.128906,1278.572021,-812.8085938,2347.91333,1,1,1,0,0,0,1,0
3.066666667,184,9200,17,1000.280945,-377.7072144,2051.736572,1001.716797,-371.4060669,1999.418457,1181.870224,-384.8441384,1968.459351,1371.373413,-649.2165527,2084.410645,1072.12854,-321.1427002,1974.932495,1174.424523,-255.058887,2059.233533,1181.615199,-170.7121035,2173.703144,1182.175266,-389.8609937,2322.476676,1399.085205,-602.8043823,2107.317383,1476.309439,80.89263916,2241.564137,1421.529053,99.84133911,2453.221436,1077.887451,-419.0532227,1978.522339,1066.700684,-454.4214478,2061.64209,1026.658081,-467.7599182,2211.210449,947.2089233,-409.7392578,2349.211914,1320.945068,-668.890625,2102.09082,1231.319092,-676.803833,2247.887695,1274.830566,-812.6768799,2345.891113,1,1,1,0,0,0,1,0
3.067,184.02,9201,17,1005.901949,-373.0262536,2051.06553,989.9979248,-366.6072388,2002.55835,1089.118652,-370.8288574,2006.334106,1367.502563,-643.8438721,2085.090332,1061.29834,-317.5900269,1978.845337,1173.149229,-238.8905968,2057.958239,1180.761638,-153.9355118,2172.849584,1180.225961,-372.337734,2320.527371,1396.464355,-598.2573242,2106.445557,1478.402801,80.89263916,2243.6575,1421.529053,99.84133911,2453.221436,1067.731201,-415.7354736,1980.489014,1051.160522,-447.50354,2064.316895,1022.749023,-466.9016113,2210.516602,949.604248,-409.7677612,2352.109863,1315.689819,-660.1052246,2100.037109,1229.791504,-675.5123291,2246.480469,1275.913574,-813.4030762,2344.899414,1,1,1,0,0,0,1,0
3.067333333,184.04,9202,17,1004.036818,-357.7414162,2049.200399,974.8707275,-362.7033691,2005.509888,1077.493408,-370.1349487,2006.395874,1357.376465,-631.6452637,2076.401367,1049.940918,-316.0612793,1981.414673,1171.954776,-222.7350594,2056.763786,1179.991961,-137.1674557,2172.079906,1178.364272,-354.8339674,2318.665682,1386.927856,-583.1407471,2097.871338,1480.58911,80.89263916,2245.843809,1421.529053,99.84133911,2453.221436,1058.2948,-411.0636597,1981.929199,1043.130005,-442.0423584,2067.338379,1025.898193,-466.5122375,2221.427979,945.7736206,-407.118042,2353.973633,1309.285156,-647.4871826,2092.140137,1230.537842,-670.2952881,2244.416992,1273.112061,-809.9335938,2339.387207,1,1,1,0,0,0,1,0
3.067666667,184.06,9203,17,1002.248111,-342.4752301,2047.411692,958.2353516,-359.1260376,2012.354126,1061.34375,-358.3577881,2003.252563,1344.184814,-618.9771729,2069.636963,1028.757935,-301.9783325,1988.789185,1170.841101,-206.5914666,2055.65011,1179.306123,-120.4070963,2171.394069,1176.590103,-337.3488176,2316.891513,1377.823975,-572.6063232,2090.949219,1482.868471,80.89263916,2248.12317,1421.529053,99.84133911,2453.221436,1039.91333,-401.1507568,1983.687012,1032.095947,-437.4150391,2068.589355,1018.734131,-468.7579041,2221.577148,945.9749756,-408.2510376,2357.519287,1298.754517,-637.289917,2083.536865,1221.920532,-667.8742676,2242.0354,1273.016113,-804.9071655,2334.126709,1,1,1,0,0,0,1,0
3.068,184.08,9204,17,946.2468262,-364.6292114,2068.93042,943.6948242,-354.9150391,2016.035522,1046.106934,-353.4567871,2000.900024,1333.525757,-610.7492676,2061.294189,1010.743286,-300.651123,1987.877686,1169.808143,-190.4590106,2054.617153,1178.704088,-103.6535954,2170.792033,1174.903358,-319.8814095,2315.204768,1370.367188,-566.9882813,2086.753418,1485.240993,80.89263916,2250.495691,1421.529053,99.84133911,2453.221436,1047.952213,-396.6026137,1981.304311,1017.895386,-437.2988892,2066.644531,1013.012451,-473.5971375,2221.792236,947.1566772,-410.6715088,2361.032959,1289.891602,-631.5498047,2080.382568,1208.97229,-662.4160156,2235.48291,1269.165527,-798.3023682,2326.717773,1,1,1,0,0,0,1,0
3.068333333,184.1,9205,17,935.1419678,-364.0871582,2067.695313,932.1307373,-354.8748779,2014.951294,1031.600464,-350.6615601,2001.447876,1327.475586,-606.6651001,2066.513916,997.401123,-295.1801758,1988.946289,1168.855848,-174.3368841,2053.664858,1178.18582,-86.90611475,2170.273765,1173.303951,-302.4308689,2313.605361,1366.979248,-565.9925537,2090.279297,1487.706789,80.89263916,2252.961488,1421.529053,99.84133911,2453.221436,1013.332214,-395.9512939,1980.63855,1005.997375,-436.7481689,2061.45459,1003.538086,-475.2167969,2216.987793,945.5628662,-408.4247437,2361.620361,1283.016113,-627.1901855,2081.399414,1201.799316,-651.517334,2235.890137,1267.589355,-795.1706543,2324.029785,1,1,1,0,0,0,1,0
3.068666667,184.12,9206,17,920.9589844,-365.0527344,2067.922852,916.7802734,-355.482666,2015.274658,1016.940308,-346.0582275,1999.227539,1315.198242,-596.8284912,2058.052734,979.960083,-291.9202271,1985.115356,1167.984164,-158.2242806,2052.793173,1177.751289,-70.16381682,2169.839235,1171.791797,-284.9963223,2312.093207,1353.378906,-553.3908691,2078.860352,1490.265979,80.89263916,2255.520677,1421.529053,99.84133911,2453.221436,994.6046753,-394.7526855,1980.349609,993.1762695,-435.9951782,2060.105957,995.7694092,-474.6795654,2211.648926,941.7871704,-409.0744019,2358.53125,1276.692017,-618.5053711,2081.243896,1198.467163,-641.8721313,2237.603027,1252.806885,-781.7485352,2303.696777,1,1,1,0,0,0,1,0
3.069,184.14,9207,17,909.1625366,-365.5862427,2066.344727,904.9950562,-357.2006836,2012.512451,1003.685059,-343.7254639,1994.030884,1307.660278,-583.1711426,2056.611572,961.3944092,-295.9381104,1982.330566,1167.193043,-142.1203939,2052.002052,1177.40047,-53.4258642,2169.488416,1170.366815,-267.5768973,2310.668225,1339.920166,-543.12854,2077.160889,1492.918685,80.89263916,2258.173384,1421.529053,99.84133911,2453.221436,984.993042,-393.5921631,1980.102783,981.3146973,-437.0324097,2058.565918,984.3725586,-470.6936035,2211.150635,940.4710693,-409.9641113,2359.133057,1264.598755,-610.6105957,2076.156982,1186.776489,-632.5808105,2231.479004,1241.654907,-768.1630859,2286.952881,1,1,1,0,0,0,1,0
3.069333333,184.16,9208,17,891.3513794,-368.3803711,2061.142334,888.5966797,-359.4493408,2008.158569,990.487793,-341.4476318,1993.735352,1297.234619,-573.7348633,2051.261719,943.8869019,-299.81427,1982.491699,1166.482441,-126.0244184,2051.29145,1177.133341,-36.69141977,2169.221286,1169.028931,-250.1717221,2309.330341,1326.635986,-534.5201416,2076.114258,1495.665037,80.89263916,2260.919735,1421.529053,99.84133911,2453.221436,975.2585449,-392.3859863,1975.094604,960.8793945,-438.5142212,2060.075928,973.1409912,-469.1842651,2211.759766,936.2358398,-411.2963867,2354.331787,1259.784912,-606.916748,2078.091553,1168.790527,-617.6155396,2223.812744,1234.480957,-754.9631348,2278.114014,1,1,1,0,0,0,1,0
3.069666667,184.18,9209,17,880.6455078,-373.7897949,2055.936768,878.8354492,-363.835022,2001.075928,979.732666,-341.4082642,1992.038208,1290.570923,-574.2169189,2054.927002,926.1322021,-301.5195313,1977.093628,1165.852318,-109.9355489,2050.661328,1176.949884,-19.95964664,2169.037829,1167.778072,-232.7799257,2308.079482,1319.380371,-532.2332764,2079.031006,1498.505165,80.89263916,2263.759864,1421.529053,99.84133911,2453.221436,964.7213745,-393.4782104,1972.50354,952.1348877,-436.1974792,2059.304688,966.0204468,-465.0966797,2211.623535,928.2287598,-410.8624878,2347.611084,1249.657959,-603.229248,2080.864746,1149.612549,-600.618042,2212.48291,1211.539063,-734.7487793,2270.954834,1,1,1,0,0,0,1,0
3.07,184.2,9210,17,867.7611084,-381.5838013,2046.759033,865.3088379,-369.980835,1994.391968,966.6959229,-342.9071045,1993.750122,1285.490967,-574.7988892,2061.503418,905.864502,-307.4314575,1973.493896,988.9852905,-312.0667114,2074.747559,1176.850086,-3.229708073,2168.938031,1166.614173,-215.400638,2306.915583,1312.485107,-529.8852539,2087.607422,1501.439208,80.89263916,2266.693907,1421.529053,99.84133911,2453.221436,954.9802246,-393.6694946,1969.64624,947.3464355,-436.2034302,2055.065674,965.5125732,-471.6676025,2203.104492,927.1972656,-413.8804626,2342.620605,1237.348389,-602.7614136,2085.947754,1121.828857,-589.0339966,2203.093262,1204.757446,-705.090271,2276.433105,1,1,1,0,0,0,1,0
3.070333333,184.22,9211,17,855.1035767,-386.9243774,2039.83374,852.2989502,-374.5991211,1988.928223,952.1187744,-339.026001,1992.441284,1278.713989,-566.4401855,2061.808838,894.770874,-304.3504639,1975.692749,996.3415217,-301.4555087,2072.452784,1176.833937,13.49923251,2168.921883,1165.53717,-198.0329892,2305.83858,1299.675781,-519.069458,2084.90332,1276.91748,-461.5429993,2252.051758,1421.529053,99.84133911,2453.221436,943.0015869,-394.3877563,1966.27002,935.4857788,-437.3466492,2055.423584,966.9680176,-467.4634094,2203.230957,919.7142334,-414.594574,2333.651855,1234.378418,-595.1181641,2084.614014,1110.438965,-569.0436401,2197.503662,1191.849243,-674.6688232,2281.625488,1,1,1,0,0,0,1,0
3.070666667,184.24,9212,17,844.211731,-393.7473755,2033.588867,840.7926025,-380.5310059,1983.45813,941.8151245,-337.6438599,1991.686646,1266.478271,-565.7857666,2055.335938,884.9859619,-302.90625,1974.983887,994.8342441,-286.1115371,2070.945507,1176.901433,30.22801161,2168.989379,1164.547005,-180.6761104,2304.848415,1290.192749,-514.6412354,2089.386963,1288.688965,-467.741394,2268.276611,1421.529053,99.84133911,2453.221436,932.647644,-393.402832,1961.811157,926.1549072,-436.8435974,2049.885742,961.1241455,-470.9992981,2204.161133,913.6932983,-415.1355286,2332.463135,1220.171143,-591.4351807,2082.706543,1074.407959,-554.5518799,2176.449707,1173.876343,-654.8563232,2299.92334,1,1,1,0,0,0,1,0
3.071,184.26,9213,17,831.7336426,-400.783905,2026.297363,829.3277588,-385.8280334,1976.873657,932.3696289,-337.0602417,1987.748047,1253.537109,-560.9277344,2058.018311,891.0669633,-294.6589515,1974.246202,968.967041,-311.6453247,2082.136719,1177.052573,46.95746567,2169.140519,1163.643624,-163.3291333,2303.945034,1278.19043,-510.3798523,2086.624023,1281.829102,-463.6267395,2265.739258,1421.529053,99.84133911,2453.221436,923.44104,-395.5809326,1960.029907,918.203064,-432.8263245,2043.735352,946.7362061,-471.6882935,2200.370605,916.1279907,-413.275238,2340.084961,1203.799316,-586.9459229,2085.343994,1057.233398,-530.7092285,2170.718506,1136.698242,-621.9250488,2317.450684,1,1,1,0,0,0,1,0
3.071333333,184.28,9214,17,818.5466919,-408.498291,2021.241699,817.0546875,-392.546814,1973.646973,922.5925903,-332.4191895,1990.255493,1244.098633,-553.2950439,2054.958008,889.5936685,-280.3323856,1972.772907,943.807251,-309.3638916,2075.439453,1177.287361,50.2723999,2169.375306,1162.826978,-145.99119,2303.128388,1265.861938,-500.1035461,2076.252686,1271.358521,-454.3369446,2251.171631,1421.529053,99.84133911,2453.221436,914.3213501,-392.3999023,1956.335693,903.8023682,-433.6600647,2041.644287,944.5254517,-470.3552856,2198.243652,915.2320557,-403.7261366,2336.657808,1198.262207,-579.6888428,2081.951172,1039.990234,-516.119751,2161.125,1118.672974,-588.6265869,2330.674561,1,1,1,0,0,0,1,0
3.071666667,184.3,9215,17,808.7371826,-413.0249634,2016.784424,807.3654785,-395.7789001,1969.41333,908.9196777,-330.2581177,1989.58313,1233.580933,-549.4345703,2054.033691,888.1920066,-266.0205528,1971.371245,931.8770752,-311.260498,2075.402344,1177.605803,50.2723999,2169.693748,1162.097022,-128.6614132,2302.398432,1256.963867,-497.8611145,2078.789063,1266.331055,-452.6713257,2252.038574,1421.529053,99.84133911,2453.221436,904.8237305,-389.4880981,1955.331909,891.8711548,-434.5223389,2035.241455,934.5075684,-475.7118835,2188.988525,913.213425,-387.4666873,2334.639177,1190.363281,-579.5354004,2082.78418,1041.539673,-516.6817017,2153.215576,1104.744019,-563.4887695,2314.120117,1,1,1,0,0,0,1,0
3.072,184.32,9216,17,795.569458,-418.1085205,2015.656738,793.69104,-399.1425476,1968.453735,890.0224609,-334.6018677,1992.648193,1226.052002,-542.4768677,2051.821289,886.8619038,-251.7227365,1970.041142,903.8938599,-312.8217773,2077.352295,1178.007911,50.2723999,2170.095857,1161.453715,-111.3389359,2301.755125,1248.619019,-490.9726257,2084.39624,1264.797119,-457.0542603,2257.890625,1421.529053,99.84133911,2453.221436,891.2319946,-388.8201904,1957.901123,887.3029785,-436.7180176,2036.685791,927.5823364,-473.5388489,2177.055664,911.2760916,-371.2274243,2332.701843,1185.333984,-575.6604004,2083.554199,1042.629883,-509.8225708,2155.627441,1088.964844,-536.2946167,2321.55835,1,1,1,0,0,0,1,0
3.072333333,184.34,9217,17,784.0834351,-416.1842957,2016.156006,781.3015137,-397.5868835,1968.584961,877.7952271,-334.9351196,1992.364258,1211.902832,-537.611084,2053.504395,885.6032901,-237.4382213,1968.782529,888.5419922,-310.921814,2077.851318,1178.493703,50.2723999,2170.581648,1160.897021,-94.02289173,2301.198431,1235.061035,-488.3941345,2079.090576,1264.33374,-450.1086426,2264.620361,1421.529053,99.84133911,2453.221436,877.6877441,-386.4342346,1959.663086,880.6022949,-433.8357239,2036.636475,929.9633789,-470.5446472,2179.51416,909.4199545,-355.0075346,2330.845706,1167.125977,-571.2385864,2087.188965,1042.032646,-503.9904558,2155.067972,1059.533936,-515.0928955,2320.221191,1,1,1,0,0,0,1,0
