id,trial,nose_x,nose_y,nose_z,nose_confidence,headTop_x,headTop_y,headTop_z,headTop_confidence,neck_x,neck_y,neck_z,neck_confidence,tailBase_x,tailBase_y,tailBase_z,tailBase_confidence,lEar_x,lEar_y,lEar_z,lEar_confidence,lShoulder_x,lShoulder_y,lShoulder_z,lShoulder_confidence,lElbow_x,lElbow_y,lElbow_z,lElbow_confidence,lWrist_x,lWrist_y,lWrist_z,lWrist_confidence,lHip_x,lHip_y,lHip_z,lHip_confidence,lKnee_x,lKnee_y,lKnee_z,lKnee_confidence,lAnkle_x,lAnkle_y,lAnkle_z,lAnkle_confidence,rEar_x,rEar_y,rEar_z,rEar_confidence,rShoulder_x,rShoulder_y,rShoulder_z,rShoulder_confidence,rElbow_x,rElbow_y,rElbow_z,rElbow_confidence,rWrist_x,rWrist_y,rWrist_z,rWrist_confidence,rHip_x,rHip_y,rHip_z,rHip_confidence,rKnee_x,rKnee_y,rKnee_z,rKnee_confidence,rAnkle_x,rAnkle_y,rAnkle_z,rAnkle_confidence
98315,16,651.0801392,-290.5309448,2085.49707,0.8871308,645.7348633,-272.6044922,2036.318359,0.94942594,724.5831299,-199.829834,2039.973511,0.8779868,1026.405029,-415.3084106,2048.078857,0.6986252,641.0146484,-188.3805542,2037.415894,0.85535216,730.9525146,-156.9527588,2123.873047,0.91475517,726.0876465,-113.649292,2273.847412,0.9410157,614.4969482,-76.40216064,2382.461426,0.8701776,1050.922485,-351.7932434,2072.019775,0.75026435,1079.104004,-361.2567139,2216.400635,0.8510614,1193.767944,-436.9813843,2231.246582,0.8658275,729.5404053,-245.6070557,2019.125854,0.9125683,743.4412842,-284.6274109,2077.452148,0.87474084,882.8016357,-359.3239746,2189.017578,0.78110504,,,,0.07754635,997.1392212,-456.3552246,2093.355225,0.7108399,936.479126,-401.9615173,2236.714355,0.66094226,1015.778931,-431.3449402,2322.008545,0.07659985
98316,16,619.6473999,-274.4833984,2091.422607,0.9658362,614.2346802,-256.2854004,2042.620117,0.87741786,693.1402588,-185.1876221,2039.444946,0.759498,996.5013428,-395.0789795,2042.890137,0.96787393,602.3528442,-168.8390808,2042.091797,0.8808557,697.9512939,-149.00354,2125.677979,0.8942637,707.6943359,-116.5478516,2276.159668,0.84364796,618.2989502,-74.37493896,2382.133789,0.9216244,1011.913574,-339.0701599,2060.502197,0.9139855,1024.072266,-281.5207214,2262.508545,0.113981545,1085.064209,-362.9671631,2247.336426,0.09312714,,,,0.53963447,710.1412964,-269.0786743,2081.84082,0.86385304,846.942749,-337.9256897,2189.286133,0.8368145,891.0791016,-334.0939331,2339.502197,0.55440223,976.2189941,-438.2090454,2105.607666,0.6992508,917.5050049,-396.0312805,2239.493652,0.8823006,1062.025024,-436.1349487,2315.503662,0.6326276
98317,16,588.0703735,-258.5650635,2093.934326,0.953986,583.5476074,-241.5340271,2045.622192,0.8980767,655.9891357,-166.8382568,2045.97168,0.76654035,964.3526001,-378.5357056,2037.605713,0.9523763,562.2749634,-156.2333374,2044.693115,0.9078081,654.5697021,-124.2193604,2105.493652,0.9648092,690.5060425,-114.9588623,2276.267578,0.84554565,613.3236694,-74.8963623,2374.363525,0.9373047,993.3664551,-328.7895203,2055.512207,0.9264879,1027.463623,-268.0548401,2310.302246,0.20643474,1063.897217,-350.937439,2249.62915,0.2506484,667.8426514,-213.412384,2026.842896,0.8466239,672.1585693,-252.7327881,2089.588867,0.7901651,803.9439087,-326.6721191,2190.887695,0.9153993,891.7666016,-334.5097046,2344.835693,0.59340924,929.1976318,-414.8630066,2085.760254,0.86736465,883.3240356,-356.5440369,2229.996582,0.0423559,1040.995117,-424.3019714,2307.358887,0.71197116
98318,16,551.5018311,-239.1488037,2095.753906,0.9774844,545.4191895,-221.2095947,2049.251465,0.9599007,620.2337036,-149.0301514,2048.146973,0.9063998,937.8968506,-355.2679443,2036.918579,0.9796315,538.2261963,-133.9967041,2050.868408,0.9070008,634.4871826,-115.9240723,2136.045654,0.88998234,653.6732178,-121.8544922,2261.086426,0.7442835,614.7907715,-85.39434814,2366.212646,0.8464122,960.2739258,-303.1381531,2058.85083,0.837624,983.4833984,-289.026123,2239.125,0.024694862,1032.542969,-313.2096863,2269.219482,0.7005082,628.9163818,-194.7514038,2026.551025,0.91006213,636.5438232,-240.3916016,2092.443848,0.8936689,762.1070557,-322.2004395,2198.765625,0.9046733,845.5887451,-311.7549133,2307.131836,0.8034674,896.7277832,-390.4489746,2084.273926,0.8454201,802.3659668,-327.7844543,2217.9104,0.017549792,1032.991943,-414.2245483,2305.526367,0.6656782
98319,16,516.8093262,-221.6431885,2092.701904,0.9803559,509.5177002,-203.9854126,2046.675049,0.9566093,586.7857666,-134.3366089,2038.15332,0.82907265,907.8256836,-337.5731812,2035.057983,0.97270787,520.2373657,-108.1765747,2046.958496,0.9401257,599.8270874,-104.2813721,2134.277344,0.9176227,,,,0.0825221,619.7266235,-85.24212646,2365.387451,0.8327801,927.3922119,-284.1494751,2055.621582,0.8860315,898.4651489,-224.2157593,2237.967285,0.09684508,993.406311,-307.039917,2274.162109,0.5921986,,,,0.7943684,600.8681641,-227.4199829,2079.505371,0.8582751,733.4138184,-309.1272278,2199.550293,0.93842846,826.1757202,-291.0805664,2313.292969,0.75158924,866.0324707,-374.9337769,2079.34668,0.7952335,840.2634277,-359.1653137,2241.317871,0.116604805,1032.715454,-422.0722656,2288.655762,0.9695471
98320,16,488.8011475,-210.7428894,2090.258301,0.9481958,481.8621216,-191.4639282,2044.043823,0.9646621,555.62323,-120.8677368,2044.858276,0.80655247,877.220459,-313.5606995,2034.628052,0.97519845,483.5018311,-99.52545166,2043.988037,0.9387733,559.5146484,-96.4697876,2138.556152,0.91980934,,,,0.18822981,609.0474854,-92.86175537,2377.531006,0.9184909,902.8774414,-265.707489,2052.894287,0.9606129,888.5089111,-211.5134277,2243.88916,0.22792536,957.2548828,-306.307312,2275.600098,0.33615842,565.3839111,-159.8575439,2024.136841,0.845057,570.0266724,-213.6388245,2088.369141,0.8646141,697.3967285,-297.3544006,2205.95752,0.9268009,819.5161133,-290.3383484,2314.419434,0.7049019,846.4241943,-354.9172974,2075.952881,0.83134735,734.6079712,-251.5259399,2270.75708,0.013973522,1018.445068,-422.5826416,2287.903809,0.900601
98321,16,460.3387451,-197.4779663,2081.089355,0.9168911,451.4787292,-177.3494263,2035.332031,0.9119067,532.3692627,-108.0473022,2035.505981,0.8426688,850.2587891,-300.1917114,2032.375366,0.96517104,454.337616,-85.73858643,2038.219482,0.8734722,541.9983521,-83.79382324,2132.064453,0.8447136,,,,0.21593416,592.9669189,-86.40673828,2370.824219,0.8977301,868.1038818,-244.8101196,2054.527344,0.8868071,799.7961426,-190.3786621,2222.298096,0.255649,816.2584229,-226.5785522,2292.886963,0.16235779,,,,0.56894356,544.7282104,-199.6376648,2076.449707,0.9067901,659.3931885,-282.6971436,2206.202393,1.0,717.3757935,-218.1741333,2319.306641,0.68358445,810.6987305,-342.5739136,2069.644043,0.85675716,882.5782471,-334.6588135,2242.402832,0.9399227,1011.843079,-420.0890503,2288.791016,0.96576196
98322,16,428.4025574,-190.1668396,2073.737793,0.9369819,420.4361572,-168.9356689,2027.324707,0.93328685,497.2632446,-95.67230225,2033.268433,0.86191565,825.6610107,-295.7542725,2024.018799,0.9432539,420.3991699,-82.00610352,2037.038452,0.93936485,500.7127075,-76.0098877,2120.891602,0.91006106,,,,0.23488708,561.8005981,-93.02380371,2344.646729,0.8691458,845.1617432,-231.6775513,2053.528809,0.85908,791.5492554,-170.1211548,2231.48999,0.74573445,836.0733643,-198.4830933,2271.518799,0.05250762,501.1228943,-140.6383667,2010.711426,0.9062288,510.9934082,-191.1871338,2072.193115,0.8535914,623.0180664,-272.2266846,2209.826172,0.89020365,617.8297729,-204.4846802,2335.884277,0.6648388,785.9335327,-325.769043,2066.998047,0.8388296,865.0401611,-330.3939819,2227.483154,0.8691702,987.8395996,-414.3574524,2282.736328,0.7887783
98323,16,400.7782288,-180.8234863,2066.628174,0.936657,393.8930664,-159.0508423,2019.984009,0.92595667,467.6976013,-80.10296631,2028.86377,0.9298304,804.0727539,-281.0008545,2025.556641,0.96090645,390.9202271,-70.83789063,2031.102539,0.938873,483.8816528,-56.44598389,2114.65918,0.8942711,,,,0.1829105,,,,0.59227854,827.0262451,-219.630127,2053.209229,0.88455015,803.2477417,-162.9176941,2239.411621,0.27164048,842.9019775,-135.3059082,2340.553711,0.12508136,477.8024292,-123.8542786,2005.922485,0.96052724,482.4084473,-180.7849121,2077.131104,0.8289559,586.5078125,-252.5479736,2210.862549,0.9682623,541.3494873,-177.2931824,2328.756592,0.80912393,759.815918,-316.4373779,2061.743652,0.8245493,828.0279541,-329.6960449,2218.767822,0.97915304,966.899292,-412.0654602,2265.557373,0.76973367
98324,16,374.5232544,-175.6697083,2064.802979,0.89250165,365.6711426,-153.2835388,2015.786255,0.922807,439.0207825,-72.96722412,2022.119873,0.9535902,781.2652588,-264.3001099,2025.322754,0.9580745,362.4221497,-61.90496826,2025.832642,0.98048115,467.1933594,-50.66662598,2114.783691,0.8499623,,,,0.10464227,,,,0.47756565,798.8197632,-200.5369873,2053.00708,0.91271603,765.6947021,-170.0334167,2212.597168,0.09717269,842.7336426,-133.646759,2275.088135,0.053550635,450.6659851,-113.8217163,2001.810425,0.8683188,451.4105225,-168.2011108,2062.578857,0.87542725,529.0018311,-232.0460205,2227.63623,0.91040075,451.2597046,-131.9182739,2346.900146,0.8514642,732.0557861,-299.0080872,2058.104736,0.8178531,807.6125488,-305.4703674,2224.5271,0.930982,922.43573,-389.5083008,2245.274902,0.677851
98325,16,341.817688,-166.2640381,2058.652588,0.9068142,333.6903381,-143.3435059,2011.312866,0.89740515,407.6801147,-70.70153809,2020.711914,0.8588258,757.3718262,-240.0913086,2031.711182,0.88944155,322.2028503,-57.62963867,2026.773804,0.92399323,433.4638062,-50.29455566,2119.291992,0.84751666,,,,0.14724422,521.6966553,-89.02175903,2344.186279,0.7591303,771.6490479,-184.3510437,2060.237549,0.86992896,694.8087158,-138.2529907,2220.774658,0.63626784,626.3208618,-118.7052612,2356.185791,0.4934516,415.5597229,-108.2419434,1997.961304,0.8515469,425.3304138,-164.9686279,2059.513672,0.85254073,472.165802,-203.6807861,2245.028564,0.85781276,367.2892761,-109.4026489,2336.746582,0.66370714,720.7988281,-286.7878113,2061.043457,0.8326858,768.4050903,-294.7215271,2242.220703,0.8917129,899.8261719,-367.909668,2245.70752,0.88171405
98326,16,317.6446533,-160.9876099,2054.320313,0.9169954,312.4291382,-139.0567017,2007.082764,0.97113025,383.4981079,-60.27398682,2025.915283,0.846069,730.3313599,-230.2018433,2033.591797,0.8269618,308.9451904,-50.26855469,2022.549561,0.960879,403.4139099,-49.2286377,2114.088623,0.784676,,,,0.14299442,,,,0.5782417,743.0098877,-176.2943115,2059.350098,0.9282404,654.3121338,-120.7792664,2219.406738,0.95278025,591.8827515,-113.4062195,2360.469727,0.20896636,398.9052124,-100.2235718,1997.155762,0.9399958,405.7626343,-162.5146484,2074.307617,0.8815234,406.2464905,-176.0359802,2242.849854,0.76239955,301.2438049,-95.71520996,2338.362793,0.8780773,694.5327148,-275.1947632,2057.195313,0.84796554,735.0322876,-276.6098022,2257.651855,0.9075372,882.6424561,-354.7389526,2253.100342,0.910507
98327,16,288.0534363,-154.0754395,2053.375244,0.94717497,283.4696045,-131.8648682,2007.317627,0.9243647,360.2858887,-53.78607178,2025.286865,0.87174195,698.5405273,-205.0074768,2043.927734,0.8893344,281.5535278,-42.68121338,2023.648315,0.90120906,364.1548462,-34.52062988,2116.655273,0.8711823,,,,0.1294979,,,,0.3933562,709.3035889,-154.0284424,2067.07373,0.9507397,615.7540283,-106.3867493,2231.57373,0.7730058,652.081543,-119.7907715,2389.172852,0.8692746,370.7390137,-92.08480835,1995.964355,0.9497121,372.4912109,-151.3751221,2071.389893,0.88558954,344.78125,-162.4433594,2259.019043,0.86723167,236.1200256,-93.94320679,2345.961426,0.91120523,670.2390137,-250.3377075,2062.321045,0.8237408,704.5618896,-267.0177612,2253.762451,0.87043655,844.3425293,-344.0386963,2261.662842,0.88187087
98328,16,260.5584717,-152.8596497,2056.10376,0.9155281,257.5719604,-131.3557129,2008.508179,0.96283305,325.5578613,-50.91290283,2030.595825,0.88263154,671.5847778,-192.230072,2050.321045,0.6583637,250.8969116,-41.35888672,2023.918701,0.9418668,334.2649231,-22.52624512,2115.103516,0.8902162,,,,0.07845367,579.8604736,-63.41906738,2354.213379,0.88011026,687.7449951,-145.74646,2076.730957,0.9026843,611.5742798,-81.60464478,2231.456299,0.73035914,609.56073,-140.2698364,2358.32666,0.15371159,341.4779663,-87.01751709,2000.740234,0.97054446,345.7814331,-144.2238464,2083.495605,0.9364149,301.6176758,-140.699707,2251.444824,0.91262156,176.942688,-79.97711182,2362.197021,0.93914443,638.2510376,-232.6666565,2074.322266,0.80750036,658.3312988,-243.158783,2266.365723,0.9593502,807.6661987,-316.2908325,2272.79126,0.9088246
98329,16,229.7117462,-148.1824951,2060.453613,0.8767615,227.8161011,-125.4121704,2013.903076,0.8847509,295.7768555,-47.26818848,2044.874512,0.84693485,650.9731445,-190.9453125,2059.889404,0.84363174,223.7098083,-36.28100586,2033.888184,0.92289996,297.0229492,-17.77008057,2127.606934,0.95871764,,,,0.48825103,552.4254761,-57.82858276,2350.310303,0.6594352,667.8656616,-140.9991455,2085.843018,0.87391067,581.8633423,-69.24627686,2231.789063,0.7325343,596.6355591,-122.2085876,2357.75415,0.46297175,313.4325562,-79.13284302,2008.969971,0.9711101,309.0682373,-137.655365,2087.269775,0.8714318,260.6394043,-131.3083191,2250.943359,0.92501754,133.1544495,-71.87911987,2384.469238,0.9047768,609.8279419,-224.4481506,2084.98877,0.79830205,606.9906006,-229.7596436,2255.030762,0.8506341,770.9470215,-302.5872192,2270.84668,0.9237791
98330,16,197.5170288,-143.6928711,2068.371582,0.8830225,196.6736755,-123.2421875,2021.506226,0.94121796,265.1499634,-42.40209961,2051.60083,0.92295164,618.5040283,-174.7673645,2060.833496,0.86121804,191.4476166,-32.6461792,2038.839355,0.9702475,267.7642517,-9.9453125,2130.235107,0.91641587,404.9872742,-22.2645874,2243.099365,0.6318975,,,,0.09232144,632.6598511,-128.9915161,2092.741455,0.8787644,538.2179565,-67.61621094,2230.300781,0.62410885,536.5539551,-73.48626709,2396.615234,0.10168151,285.4044495,-77.20544434,2013.647217,1.0,276.0759583,-135.7123718,2114.109619,0.902355,230.0464478,-126.6052856,2264.465576,0.8419981,115.3482666,-68.57119751,2384.388672,0.85575795,585.3737793,-215.1896973,2083.378906,0.8369128,560.8128662,-204.8498535,2269.550537,0.8696218,731.8574219,-285.2704468,2281.025879,0.9213884
98331,16,164.5074158,-135.7673645,2079.805664,0.9141984,161.4278107,-116.556366,2032.55127,0.9673944,232.8021545,-38.71923828,2055.841797,0.9164973,591.9716797,-169.0960999,2063.641357,0.9281404,159.7295685,-29.47076416,2045.949707,0.94953084,233.1882324,-7.219726563,2141.225586,0.857049,,,,0.49701932,,,,0.14646676,596.3685303,-117.1851807,2095.439209,0.885409,530.0321045,-57.28366089,2246.73291,0.67186975,504.9365845,-49.40737915,2418.153809,0.44432846,250.2654114,-75.64654541,2023.498657,0.9686642,249.3475342,-131.1092529,2116.313232,0.9350718,205.2719727,-124.814209,2275.376221,0.8363282,107.9957886,-62.78500366,2390.359863,0.9192689,558.8570557,-211.0072632,2092.086914,0.8101019,509.1821289,-190.7667236,2257.120361,0.8586468,680.3269043,-264.0882874,2283.333496,0.90224636
98332,16,133.0148773,-131.3074951,2090.903564,0.9062832,129.3709717,-112.2661438,2042.395508,0.9531066,199.2216949,-34.61508179,2061.97876,0.8431563,567.8163452,-168.3585205,2065.529053,0.93270874,121.5534668,-25.66009521,2052.230469,0.94474196,197.7922211,-3.526245117,2149.147949,0.9037379,358.4299316,-21.85791016,2246.682861,0.71084803,,,,0.09065508,568.3391113,-110.4550476,2091.354004,0.9120607,492.6962891,-55.30709839,2248.466553,0.6488062,520.4404297,-69.38479614,2394.240723,0.41684237,214.505249,-71.3944397,2033.168213,0.97755414,221.7318726,-124.7712402,2115.484131,0.857889,198.2535248,-124.4429626,2278.934326,0.822886,115.5927734,-59.68862915,2389.850586,0.87849313,527.5924072,-205.7840271,2101.407715,0.8677831,460.9277344,-162.2134705,2248.789307,0.52607864,637.2357178,-241.5896301,2292.443848,0.91126466
98333,16,100.0471497,-129.7171326,2100.327148,0.92885613,96.04190063,-111.4540405,2051.294922,0.92548627,163.0248566,-29.31002808,2067.356689,0.89059377,537.9119263,-162.0422668,2064.80957,0.8592726,89.53504944,-23.92602539,2056.520752,0.920424,160.3615723,-0.66015625,2151.362549,0.9535076,304.9821777,2.657958984,2249.845215,0.8174402,,,,0.3056502,540.1392212,-102.3686523,2094.680664,0.8982582,469.0685425,-57.40939331,2254.688721,0.57892734,595.3565063,-124.2357788,2342.090576,0.86138636,180.905426,-67.41824341,2039.109863,0.9762123,187.3709717,-118.09729,2112.041748,0.8882547,186.0007324,-125.9735107,2272.075439,0.87435794,108.6761322,-57.92330933,2394.847656,0.8914905,493.2843628,-201.1699524,2098.317139,0.8127949,424.0040283,-156.4406433,2239.773926,0.76581436,587.0820923,-215.5988464,2307.636475,0.6733939
98334,16,72.25912476,-127.731781,2105.758789,0.9222005,65.53907776,-110.8892212,2056.963623,0.91044974,128.389679,-25.96603394,2065.980469,0.90230423,505.5834351,-160.6832886,2066.30249,0.89576346,48.5932312,-24.79602051,2059.251465,0.8581262,129.4096985,1.540283203,2154.519775,0.8740388,271.3666382,12.79455566,2247.209229,0.82805705,,,,0.27112645,513.7019653,-103.0989685,2092.611816,0.8854765,442.1296387,-56.31781006,2254.657227,0.94636303,577.4182739,-108.9135132,2346.758057,0.91209435,145.6994324,-63.41177368,2041.030396,0.9146021,153.341568,-111.3552856,2111.166992,0.8724853,201.0467224,-128.9947815,2250.846191,0.84986746,101.8207245,-58.822052,2395.578613,0.8816796,462.0168457,-199.7194824,2099.240723,0.8345045,382.9429321,-140.3375549,2243.296631,0.69010586,543.4907837,-180.6343994,2317.383789,0.6596236
98335,16,40.77459717,-127.6863708,2106.282471,0.9391358,35.36862183,-111.8781128,2057.426758,0.93116033,99.61230469,-27.23449707,2059.915527,0.94311905,472.2846069,-155.3115234,2066.02002,0.9274333,24.03591919,-22.72140503,2055.201172,0.92162764,94.38476563,2.225585938,2151.34375,0.88357437,240.5705261,29.25787354,2245.575195,0.8347188,,,,0.11401457,483.0531006,-98.42254639,2086.805664,0.8925963,427.5358887,-41.53991699,2260.512207,0.6168846,461.9064331,-19.72772217,2379.369385,0.2636241,113.5808716,-69.7684021,2036.8302,0.91554457,120.9439392,-108.4423218,2109.434814,0.91470146,198.8584595,-134.1788025,2250.120361,0.97820246,122.0948792,-69.00717163,2395.896973,0.8677525,429.8265381,-196.7058411,2097.524902,0.8360652,354.5594482,-130.8355713,2247.092773,0.84332895,513.9299927,-144.8853149,2333.572266,0.84114766
98336,16,13.44415283,-125.7102966,2103.162109,0.92145854,7.768310547,-110.1910706,2054.98999,0.93573487,70.00230408,-25.20217896,2058.402344,0.90562755,440.3086548,-149.0155029,2063.152344,0.8898023,-5.366760254,-22.91217041,2054.016846,0.9202879,65.25752258,3.839660645,2151.416504,0.91956675,194.815094,36.38934326,2250.137695,0.6599016,,,,0.14025345,440.0344849,-86.27584839,2086.25415,0.858121,411.8189697,-39.4654541,2256.372314,0.6158541,559.2958374,-103.1575623,2346.020508,0.8609199,86.86920166,-66.99182129,2032.155884,0.9203214,95.38523865,-106.052063,2100.970703,0.85423154,184.9335327,-127.1549683,2251.088867,0.92923945,120.5049133,-67.38574219,2396.153564,0.87970716,398.2689819,-189.4139709,2102.598633,0.80267423,322.5956421,-120.4176331,2246.261475,0.80323386,471.526001,-128.209137,2340.633545,0.5838807
98337,16,-16.0696106,-123.3699036,2099.700684,0.9176759,-20.82940674,-107.8583374,2051.445313,0.917257,41.91374207,-21.53222656,2054.613281,0.9249554,413.1098633,-145.2472229,2059.368408,0.9202685,-29.49926758,-20.73626709,2050.265137,0.9451074,34.81781006,9.43371582,2143.94751,0.92646956,149.605072,37.21502686,2254.664551,0.81640595,,,,0.11237633,414.8093262,-78.23712158,2082.348877,0.8605371,408.0988159,-39.81018066,2245.956543,0.49631664,557.3128662,-115.9304199,2329.859131,0.8982009,59.67207336,-64.08328247,2028.381714,0.98175037,67.68153381,-105.850708,2096.195313,0.8679885,162.8981934,-130.5314331,2252.116699,0.9252552,104.1855774,-58.73736572,2392.763916,0.89110094,372.3744507,-183.211731,2102.475098,0.8609362,289.740448,-118.7744141,2240.477783,0.8010905,395.5977173,-83.13870239,2354.579346,0.5828524
98338,16,-40.73745728,-123.0643921,2097.477051,0.86501247,-45.62097168,-108.6810608,2049.259766,0.9167338,11.96974182,-21.28381348,2050.254883,0.9447438,389.5202026,-141.1419678,2060.509766,0.93666,-53.63320923,-23.47140503,2045.252441,0.8898564,2.065658569,13.38116455,2136.309082,0.9070396,,,,0.53311664,5.453643799,25.68740845,2344.031738,0.6995789,393.4466553,-70.09069824,2084.498047,0.8610647,397.9327393,-48.28372192,2263.33374,0.8778181,548.5440063,-117.1278992,2324.510742,0.9463437,29.81033325,-66.27261353,2026.326782,0.97587454,45.2706604,-104.7381592,2091.855957,0.8545445,152.2383423,-126.2104492,2247.995361,0.91138357,97.74841309,-61.29379272,2388.484863,0.87041366,350.708252,-180.6157532,2109.30542,0.8708259,260.1131592,-120.0650635,2240.142822,0.8189494,316.7016602,-52.36117554,2357.966797,0.17166097
98339,16,-66.56668091,-119.8519897,2095.080811,0.89606154,-70.28796387,-106.1707153,2047.30542,0.9713301,-13.44908142,-18.206604,2048.449707,0.9404112,363.0842285,-132.2576599,2056.77417,0.9120596,,,,0.8414556,-17.13865662,19.80615234,2136.474365,0.8824416,40.92227173,29.11291504,2263.855469,0.7567375,-40.68515015,46.15374756,2360.618408,0.6560899,376.730835,-62.82098389,2082.227539,0.835059,385.1918945,-48.41098022,2250.931641,0.88735044,534.6810913,-110.5205078,2318.511963,0.9161333,4.827209473,-63.45300293,2024.965332,0.98971117,24.93614197,-103.2167053,2101.184814,0.8767951,139.1737671,-128.3036499,2238.962402,0.85537744,92.89828491,-62.75946045,2382.265381,0.7903488,328.2785645,-175.0086975,2109.128906,0.8451818,240.7432251,-117.4612732,2229.453613,0.77552265,306.9135132,58.60949707,2378.483398,0.08595205
98340,16,-92.66921997,-118.5438843,2092.070801,0.927404,-96.13394165,-104.9906006,2044.488647,0.8787729,-40.37002563,-20.61895752,2045.288452,0.9002016,337.156189,-121.0852051,2052.339355,0.9200904,-105.6330872,-19.68600464,2036.863525,0.90546614,-51.09503174,15.86676025,2123.622803,0.8766064,-16.15820313,26.57305908,2269.719727,0.8115455,-156.0601807,9.666992188,2345.918457,0.85356826,350.7490234,-55.02130127,2079.322754,0.85010064,374.5513306,-42.55844116,2252.583984,0.9292813,513.0132446,-103.1679382,2307.8125,0.9037092,-23.14746094,-66.35412598,2020.793091,0.9368983,-0.128662109,-95.34439087,2098.719482,0.87998724,121.6179199,-126.1402893,2227.294922,0.83981675,87.37652588,-66.32681274,2375.753662,0.7710679,303.6069946,-164.6889343,2104.6604,0.8002544,211.9221191,-108.5300903,2222.788574,0.7958989,160.4040222,-1.563934326,2387.550781,0.69134927
98341,16,-118.1669312,-116.0084229,2091.782715,0.94038,-122.8388977,-102.5601501,2043.74292,0.90446633,-65.43128967,-19.94085693,2042.495239,0.8617108,314.9473877,-107.9970703,2052.475586,0.90683806,-133.1369934,-17.72198486,2035.246582,0.88859755,-76.26489258,20.5239563,2120.802246,0.91624475,,,,0.51442784,-212.0105591,7.882324219,2347.016113,0.95284843,319.9539185,-44.40838623,2074.765381,0.8366571,352.0019531,-45.23867798,2241.271973,0.88680196,472.7893677,-94.65011597,2306.346191,0.7066442,-50.27737427,-64.63684082,2018.588623,0.9321096,-26.19665527,-90.43353271,2087.772461,0.8873885,111.9174194,-117.7808228,2228.0979,0.8657229,81.93237305,-64.11999512,2379.962402,0.79774123,280.9421997,-151.4647522,2097.812012,0.82465154,192.1624756,-96.5411377,2219.69751,0.83231765,131.4772949,-0.721740723,2381.653809,0.7250306
