id,trial,s_1,s_2,s_3,s_4,tag
62946,8,1,1,1,0,0
62947,8,1,1,1,0,0
62948,8,1,1,1,0,0
62949,8,1,1,1,0,0
62950,8,1,1,1,0,0
62951,8,1,1,1,0,0
62952,8,1,1,1,0,0
62953,8,1,1,1,0,0
62954,8,1,1,1,0,0
62955,8,1,1,1,0,0
62956,8,1,1,1,0,0
62957,8,1,1,1,0,0
62958,8,1,1,1,0,0
62959,8,1,1,1,0,0
62960,8,1,1,1,0,0
62961,8,1,1,1,0,0
62962,8,1,1,1,0,0
62963,8,1,1,1,0,0
62964,8,1,1,1,0,0
62965,8,1,1,1,0,0
62966,8,1,1,1,0,0
62967,8,1,1,1,0,0
62968,8,1,1,1,0,0
62969,8,1,1,1,0,0
62970,8,1,1,1,0,0
62971,8,1,1,1,0,0
62972,8,1,1,1,0,0
62973,8,1,1,1,0,0
62974,8,1,1,1,0,0
62975,8,1,1,1,0,0
62976,8,1,1,1,0,0
62977,8,1,1,1,0,0
62978,8,1,1,1,0,0
62979,8,1,1,1,0,0
62980,8,1,1,1,0,0
62981,8,1,1,1,0,0
62982,8,1,1,1,0,0
62983,8,1,1,1,0,0
62984,8,1,1,1,0,0
62985,8,1,1,1,0,0
62986,8,1,1,1,0,0
62987,8,1,1,1,0,0
62988,8,1,1,1,0,0
62989,8,1,1,1,0,0
62990,8,1,1,1,0,0
62991,8,1,1,1,0,0
62992,8,1,1,1,0,0
62993,8,1,1,1,0,0
62994,8,1,1,1,0,0
62995,8,1,1,1,0,0
62996,8,1,1,1,0,0
62997,8,1,1,1,0,0
62998,8,1,1,1,0,0
62999,8,1,1,1,0,0
63000,8,1,1,1,0,0
63001,8,1,1,1,0,0
63002,8,1,1,1,0,0
63003,8,1,0,1,0,1
63004,8,1,0,1,0,0
63005,8,1,0,1,0,0
63006,8,1,0,1,0,0
63007,8,1,0,1,0,0
63008,8,1,0,1,0,0
63009,8,1,0,1,0,0
63010,8,1,0,1,0,0
63011,8,1,0,1,0,0
63012,8,1,0,1,0,0
63013,8,1,0,1,0,0
63014,8,1,0,1,0,0
63015,8,1,0,1,0,0
63016,8,1,0,1,0,0
63017,8,1,0,1,0,0
63018,8,1,0,1,0,0
63019,8,1,0,1,0,0
63020,8,1,0,1,0,0
63021,8,1,0,1,0,0
63022,8,1,0,1,0,0
63023,8,1,0,1,0,0
63024,8,1,0,1,0,0
63025,8,1,0,1,0,0
63026,8,1,0,1,0,0
63027,8,1,0,1,0,0
63028,8,1,0,1,0,0
63029,8,1,0,1,0,0
63030,8,1,0,1,0,0
63031,8,1,0,1,0,0
63032,8,1,0,1,0,0
63033,8,1,0,1,0,0
63034,8,1,0,1,0,0
63035,8,1,0,1,0,0
63036,8,1,0,1,0,0
63037,8,1,0,1,0,0
63038,8,1,0,1,0,0
63039,8,1,0,1,0,0
63040,8,1,0,1,0,0
63041,8,1,0,1,0,0
63042,8,1,0,1,0,0
63043,8,1,0,1,0,0
63044,8,1,0,1,0,0
63045,8,1,0,1,0,0
63046,8,1,0,1,0,0
63047,8,1,0,1,0,0
63048,8,1,0,1,0,0
63049,8,1,0,1,0,0
63050,8,1,0,1,0,0
63051,8,1,0,1,0,0
63052,8,1,0,1,0,0
63053,8,1,0,1,0,0
63054,8,1,0,1,0,0
63055,8,1,0,1,0,0
63056,8,1,0,1,0,0
63057,8,1,0,0,0,1
63058,8,1,0,0,0,0
63059,8,1,0,0,0,0
63060,8,1,0,0,0,0
63061,8,1,0,0,0,0
63062,8,1,0,0,0,0
63063,8,1,0,0,0,0
63064,8,1,0,0,0,0
63065,8,1,0,0,0,0
63066,8,1,0,0,0,0
63067,8,1,0,0,0,0
63068,8,1,0,0,0,0
63069,8,1,0,0,0,0
63070,8,1,0,0,0,0
63071,8,1,0,0,0,0
63072,8,1,0,0,0,0
63073,8,1,0,0,0,0
63074,8,1,0,0,0,0
63075,8,1,0,0,0,0
63076,8,1,0,0,0,0
63077,8,1,0,0,0,0
63078,8,1,0,0,0,0
63079,8,1,0,0,0,0
63080,8,1,0,0,0,0
63081,8,1,0,0,0,0
63082,8,1,0,0,0,0
63083,8,1,0,0,0,0
63084,8,1,0,0,0,0
63085,8,1,0,0,0,0
63086,8,1,0,0,0,0
63087,8,1,0,0,0,0
63088,8,1,0,0,0,0
63089,8,1,0,0,0,0
63090,8,1,0,0,0,0
63091,8,1,0,0,0,0
63092,8,1,0,0,0,0
63093,8,1,0,0,0,0
63094,8,1,0,0,0,0
63095,8,1,0,0,0,0
63096,8,1,0,0,0,0
63097,8,1,0,0,0,0
63098,8,1,0,0,0,0
63099,8,1,0,0,0,0
63100,8,1,0,0,0,0
63101,8,1,0,0,0,0
63102,8,1,0,0,0,0
63103,8,1,0,0,0,0
63104,8,1,0,0,0,0
63105,8,1,0,0,0,0
63106,8,1,0,0,0,0
63107,8,1,0,0,0,0
63108,8,1,0,0,0,0
63109,8,1,0,0,0,0
63110,8,1,0,0,0,0
63111,8,1,0,0,0,0
63112,8,1,0,0,0,0
63113,8,1,0,0,0,0
63114,8,1,0,0,0,0
63115,8,1,0,0,0,0
63116,8,1,0,0,0,0
63117,8,1,0,0,0,0
63118,8,1,0,0,0,0
63119,8,1,0,0,0,0
63120,8,1,0,0,0,0
63121,8,1,0,0,0,0
63122,8,1,0,0,0,0
63123,8,1,0,0,0,0
63124,8,1,0,0,0,0
63125,8,1,0,0,0,0
63126,8,1,0,0,0,0
63127,8,1,0,0,0,0
63128,8,1,0,0,0,0
63129,8,1,0,0,0,0
63130,8,1,0,0,0,0
63131,8,1,0,0,0,0
63132,8,1,0,0,0,0
63133,8,1,0,0,0,0
63134,8,1,0,0,0,0
63135,8,1,0,0,0,0
63136,8,1,0,0,0,0
63137,8,1,0,0,0,0
63138,8,1,0,0,0,0
63139,8,1,0,0,0,0
63140,8,1,0,0,0,0
63141,8,1,0,0,0,0
63142,8,1,0,0,0,0
63143,8,1,0,0,0,0
63144,8,1,0,0,0,0
63145,8,1,0,0,0,0
63146,8,1,0,0,0,0
63147,8,1,0,0,0,0
63148,8,1,0,0,0,0
63149,8,1,0,0,0,0
63150,8,1,0,0,0,0
63151,8,1,0,0,0,0
63152,8,1,0,0,0,0
63153,8,1,0,0,0,0
63154,8,1,0,0,0,0
63155,8,1,0,0,0,0
63156,8,1,0,0,0,0
69801,9,1,1,1,1,0
69802,9,1,1,1,1,0
69803,9,1,1,1,1,0
69804,9,1,1,1,1,0
69805,9,1,1,1,1,0
69806,9,1,1,1,1,0
69807,9,1,1,1,1,0
69808,9,1,1,1,1,0
69809,9,1,1,1,1,0
69810,9,1,1,1,1,0
69811,9,1,1,1,1,0
69812,9,1,1,1,1,0
69813,9,1,1,1,1,0
69814,9,1,1,1,1,0
69815,9,1,1,1,1,0
69816,9,1,1,1,1,0
69817,9,1,1,1,1,0
69818,9,1,1,1,1,0
69819,9,1,1,1,1,0
69820,9,1,1,1,1,0
69821,9,1,1,1,1,0
69822,9,1,1,1,1,0
69823,9,1,1,1,1,0
69824,9,1,1,1,1,0
69825,9,1,1,1,1,0
69826,9,1,1,1,1,0
69827,9,1,1,1,1,0
69828,9,1,1,1,1,0
69829,9,1,1,1,1,0
69830,9,1,1,1,1,0
69831,9,1,1,1,1,0
69832,9,1,1,1,1,0
69833,9,1,1,1,1,0
69834,9,1,1,1,1,0
69835,9,1,1,1,1,0
69836,9,1,1,1,1,0
69837,9,1,1,1,1,0
69838,9,1,1,1,1,0
69839,9,1,1,1,1,0
69840,9,1,1,1,1,0
69841,9,1,1,1,1,0
69842,9,1,1,1,1,0
69843,9,1,1,1,1,0
69844,9,1,1,1,1,0
69845,9,1,1,1,1,0
69846,9,1,1,1,1,0
69847,9,1,1,1,1,0
69848,9,1,1,1,1,0
69849,9,1,1,1,1,0
69850,9,1,1,1,1,0
69851,9,1,1,1,1,0
69852,9,1,1,1,1,0
69853,9,1,1,1,1,0
69854,9,1,1,1,1,0
69855,9,1,1,1,1,0
69856,9,1,1,1,1,0
69857,9,1,1,1,1,0
69858,9,1,1,1,1,0
69859,9,0,1,1,1,1
69860,9,0,1,1,1,0
69861,9,0,1,1,1,0
69862,9,0,1,1,1,0
69863,9,0,1,1,1,0
69864,9,0,1,1,1,0
69865,9,0,1,1,1,0
69866,9,0,1,1,1,0
69867,9,0,1,1,1,0
69868,9,0,1,1,1,0
69869,9,0,1,1,1,0
69870,9,0,1,1,1,0
69871,9,0,1,1,1,0
69872,9,0,1,1,1,0
69873,9,0,1,1,1,0
69874,9,0,1,1,1,0
69875,9,0,1,1,1,0
69876,9,0,1,1,1,0
69877,9,0,1,1,1,0
69878,9,0,1,1,1,0
69879,9,0,1,1,1,0
69880,9,0,1,1,1,0
69881,9,0,1,1,1,0
69882,9,0,1,1,1,0
69883,9,0,1,1,1,0
69884,9,0,1,1,1,0
69885,9,0,1,1,1,0
69886,9,0,1,1,1,0
69887,9,0,1,1,1,0
69888,9,0,1,1,1,0
69889,9,0,1,1,1,0
69890,9,0,1,1,1,0
69891,9,0,1,1,1,0
69892,9,0,1,1,1,0
69893,9,0,1,1,1,0
69894,9,0,1,1,1,0
69895,9,0,1,1,1,0
69896,9,0,1,1,1,0
69897,9,0,1,1,1,0
69898,9,0,1,1,1,0
69899,9,0,1,1,1,0
69900,9,0,1,1,1,0
69901,9,0,1,1,1,0
69902,9,0,1,1,1,0
69903,9,0,1,1,1,0
69904,9,0,1,1,1,0
69905,9,0,1,1,1,0
69906,9,0,1,1,1,0
69907,9,0,1,1,1,0
69908,9,0,1,1,1,0
69909,9,0,1,1,1,0
69910,9,0,1,1,1,0
69911,9,0,1,1,1,0
69912,9,0,1,1,1,0
69913,9,0,1,1,1,0
69914,9,0,1,1,1,0
69915,9,0,1,1,1,0
69916,9,0,1,1,1,0
69917,9,0,1,1,1,0
69918,9,0,1,1,1,0
69919,9,0,1,1,1,0
69920,9,0,1,1,1,0
69921,9,0,1,1,1,0
69922,9,0,1,1,1,0
69923,9,0,1,1,1,0
69924,9,0,1,1,1,0
69925,9,0,1,1,1,0
69926,9,0,1,1,1,0
69927,9,0,1,1,1,0
69928,9,0,1,1,1,0
69929,9,0,1,1,1,0
69930,9,0,1,1,1,0
69931,9,0,1,1,1,0
69932,9,0,1,1,1,0
69933,9,0,1,1,1,0
69934,9,0,1,1,1,0
69935,9,0,1,1,1,0
69936,9,0,1,1,1,0
69937,9,0,1,1,1,0
69938,9,0,1,1,1,0
69939,9,0,1,1,1,0
69940,9,0,1,1,1,0
69941,9,0,1,1,1,0
69942,9,0,1,1,1,0
69943,9,0,1,1,1,0
69944,9,0,1,1,1,0
69945,9,0,1,1,1,0
69946,9,0,1,1,1,0
69947,9,0,1,1,1,0
69948,9,0,1,1,1,0
69949,9,0,1,1,1,0
69950,9,0,1,1,1,0
69951,9,0,1,1,1,0
69952,9,0,1,1,1,0
69953,9,0,1,1,1,0
69954,9,0,1,1,1,0
69955,9,0,1,1,1,0
69956,9,0,1,1,1,0
69957,9,0,1,1,1,0
69958,9,0,1,1,1,0
69959,9,0,1,1,1,0
69960,9,0,1,1,1,0
69961,9,0,1,1,1,0
69962,9,0,1,1,1,0
69963,9,0,1,1,1,0
69964,9,0,1,1,1,0
69965,9,0,1,1,1,0
69966,9,0,1,1,1,0
69967,9,0,1,1,1,0
69968,9,0,1,1,1,0
69969,9,0,1,1,1,0
69970,9,0,1,1,1,0
69971,9,0,1,1,1,0
69972,9,0,1,1,1,0
69973,9,0,1,1,1,0
69974,9,0,1,1,1,0
69975,9,0,1,1,1,0
69976,9,0,1,1,1,0
69977,9,0,1,1,1,0
69978,9,0,1,1,1,0
69979,9,0,1,1,1,0
69980,9,0,1,1,1,0
69981,9,0,1,1,1,0
69982,9,0,1,1,1,0
69983,9,0,1,1,1,0
69984,9,0,1,1,1,0
69985,9,0,1,1,1,0
69986,9,0,1,1,1,0
69987,9,0,1,1,1,0
69988,9,0,1,1,1,0
69989,9,0,1,1,1,0
69990,9,0,1,1,1,0
69991,9,0,1,1,1,0
69992,9,0,1,1,1,0
69993,9,0,1,1,1,0
69994,9,0,1,1,1,0
69995,9,0,1,1,1,0
69996,9,0,1,1,1,0
69997,9,0,1,1,1,0
69998,9,0,1,1,1,0
69999,9,0,1,1,1,0
70000,9,0,1,1,1,0
70001,9,0,1,1,1,0
70002,9,0,1,1,1,0
70003,9,0,1,1,1,0
70004,9,0,1,1,1,0
70005,9,0,1,1,1,0
70006,9,0,1,1,1,0
70007,9,0,1,1,1,0
70008,9,0,1,1,1,0
70009,9,0,1,1,1,0
70010,9,0,1,1,1,0
70011,9,0,1,1,1,0
70012,9,0,1,1,1,0
70013,9,0,1,1,1,0
70014,9,0,1,1,1,0
70015,9,0,1,1,1,0
70016,9,0,1,1,1,0
70017,9,0,1,1,1,0
70018,9,0,1,1,1,0
70019,9,0,1,1,1,0
70020,9,0,1,1,1,0
70021,9,0,1,1,1,0
70022,9,0,1,1,1,0
70023,9,0,1,1,1,0
70024,9,0,1,1,1,0
70025,9,0,1,1,1,0
70026,9,0,1,1,1,0
70027,9,0,1,1,1,0
70028,9,0,1,1,1,0
70029,9,0,1,1,1,0
70030,9,0,1,1,1,0
70031,9,0,1,1,1,0
70032,9,0,1,1,1,0
70033,9,0,1,1,1,0
70034,9,0,1,1,1,0
70035,9,0,1,1,1,0
70036,9,0,1,1,1,0
70037,9,0,1,1,1,0
70038,9,0,1,1,1,0
70039,9,0,1,1,1,0
70040,9,0,1,1,1,0
70041,9,0,1,1,1,0
70042,9,0,1,1,1,0
70043,9,0,1,1,1,0
70044,9,0,1,1,1,0
70045,9,0,1,1,1,0
70046,9,0,1,1,1,0
70047,9,0,1,1,1,0
70048,9,0,1,1,1,0
70049,9,0,1,1,1,0
70050,9,0,1,1,1,0
70051,9,0,1,1,1,0
70052,9,0,1,1,1,0
70053,9,0,1,1,1,0
70054,9,0,1,1,1,0
70055,9,0,1,1,1,0
70056,9,0,1,1,1,0
70057,9,0,1,1,1,0
70058,9,0,1,1,1,0
70059,9,0,1,1,1,0
70060,9,0,1,1,1,0
70061,9,0,1,1,1,0
70062,9,0,1,1,1,0
70063,9,0,1,1,1,0
70064,9,0,1,1,1,0
70065,9,0,1,1,1,0
70066,9,0,1,1,1,0
70067,9,0,1,1,1,0
70068,9,0,1,1,1,0
70069,9,0,1,1,1,0
70070,9,0,1,1,1,0
70071,9,0,1,1,1,0
70072,9,0,1,1,1,0
70073,9,0,1,1,1,0
70074,9,0,1,1,1,0
70075,9,0,1,1,1,0
70076,9,0,1,1,1,0
70077,9,0,1,1,1,0
70078,9,0,1,1,1,0
70079,9,0,1,1,1,0
70080,9,0,1,1,1,0
70081,9,0,1,1,1,0
70082,9,0,1,1,1,0
70083,9,0,1,1,1,0
70084,9,0,1,1,1,0
70085,9,0,1,1,1,0
70086,9,0,1,1,1,0
70087,9,0,1,1,1,0
70088,9,0,1,1,1,0
70089,9,0,1,1,1,0
70090,9,0,1,1,1,0
70091,9,0,1,1,1,0
70092,9,0,1,1,1,0
70093,9,0,1,1,1,0
70094,9,0,1,1,1,0
70095,9,0,1,1,1,0
70096,9,0,1,1,1,0
70097,9,0,1,1,1,0
70098,9,0,1,1,1,0
70099,9,0,1,1,1,0
70100,9,0,1,1,1,0
70101,9,0,1,1,1,0
70102,9,0,1,1,1,0
70103,9,0,1,1,1,0
70104,9,0,1,1,1,0
70105,9,0,1,1,1,0
70106,9,0,1,1,1,0
70107,9,0,1,1,1,0
70108,9,0,1,1,1,0
70109,9,0,1,1,1,0
70110,9,0,1,1,1,0
70111,9,0,1,1,1,0
70112,9,0,1,1,1,0
70113,9,0,1,1,1,0
70114,9,0,1,1,1,0
70115,9,0,1,1,1,0
70116,9,0,1,1,1,0
70117,9,0,1,1,1,0
70118,9,0,1,1,1,0
70119,9,0,1,1,1,0
70120,9,0,1,1,1,0
70121,9,0,1,1,1,0
70122,9,0,1,1,1,0
70123,9,0,1,1,1,0
70124,9,0,1,1,1,0
70125,9,0,1,1,1,0
70126,9,0,1,1,1,0
70127,9,0,1,1,1,0
70128,9,0,1,1,1,0
70129,9,0,1,1,1,0
70130,9,0,1,1,1,0
70131,9,0,1,1,1,0
70132,9,0,1,1,1,0
70133,9,0,1,1,1,0
70134,9,0,1,1,1,0
70135,9,0,1,1,1,0
70136,9,0,1,1,1,0
70137,9,0,1,1,1,0
70138,9,0,1,1,1,0
70139,9,0,1,1,1,0
70140,9,0,1,1,1,0
70141,9,0,1,1,1,0
70142,9,0,1,1,1,0
70143,9,0,1,1,1,0
70144,9,0,1,1,1,0
70145,9,0,1,1,1,0
70146,9,0,1,1,1,0
70147,9,0,1,1,1,0
70148,9,0,1,1,1,0
70149,9,0,1,1,1,0
70150,9,0,1,1,1,0
70151,9,0,1,1,1,0
70152,9,0,1,1,1,0
70153,9,0,1,1,1,0
70154,9,0,1,1,1,0
70155,9,0,1,1,1,0
70156,9,0,1,1,1,0
70157,9,0,1,1,1,0
70158,9,0,1,1,1,0
70159,9,0,1,1,1,0
70160,9,0,1,1,1,0
70161,9,0,1,1,1,0
70162,9,0,1,1,1,0
70163,9,0,1,1,1,0
70164,9,0,1,1,1,0
70165,9,0,1,1,1,0
70166,9,0,1,1,1,0
70167,9,0,1,1,1,0
70168,9,0,1,1,1,0
70169,9,0,1,1,1,0
70170,9,0,1,1,1,0
70171,9,0,1,1,1,0
70172,9,0,1,1,1,0
70173,9,0,1,1,1,0
70174,9,0,1,1,1,0
70175,9,0,1,1,1,0
70176,9,0,1,1,1,0
70177,9,0,1,1,1,0
70178,9,0,1,1,1,0
70179,9,0,1,1,1,0
70180,9,0,1,1,1,0
70181,9,0,1,1,1,0
70182,9,0,1,1,1,0
70183,9,0,1,1,1,0
70184,9,0,1,1,1,0
70185,9,0,1,1,1,0
70186,9,0,1,1,1,0
70187,9,0,1,1,1,0
70188,9,0,1,1,1,0
70189,9,0,1,1,1,0
70190,9,0,1,1,1,0
70191,9,0,1,1,1,0
70192,9,0,1,1,1,0
70193,9,0,1,1,1,0
70194,9,0,1,1,1,0
70195,9,0,1,1,1,0
70196,9,0,1,1,1,0
70197,9,0,1,1,1,0
70198,9,0,1,1,1,0
70199,9,0,1,1,1,0
70200,9,0,1,1,1,0
70201,9,0,1,1,1,0
70202,9,0,1,1,1,0
70203,9,0,1,1,1,0
70204,9,0,1,1,1,0
70205,9,0,1,1,0,1
70206,9,0,1,1,0,0
70207,9,0,1,1,0,0
70208,9,0,1,1,0,0
70209,9,0,1,1,0,0
70210,9,0,1,1,0,0
70211,9,0,1,1,0,0
70212,9,0,1,1,0,0
70213,9,0,1,1,0,0
70214,9,0,1,1,0,0
70215,9,0,1,1,0,0
70216,9,0,1,1,0,0
70217,9,0,1,1,0,0
70218,9,0,1,1,0,0
70219,9,0,1,1,0,0
70220,9,0,1,1,0,0
70221,9,0,1,1,0,0
70222,9,0,1,1,0,0
70223,9,0,1,1,0,0
70224,9,0,1,1,0,0
70225,9,0,1,1,0,0
70226,9,0,1,1,0,0
70227,9,0,1,1,0,0
70228,9,0,1,1,0,0
70229,9,0,1,1,0,0
70230,9,0,1,1,0,0
70231,9,0,1,1,0,0
70232,9,0,1,1,0,0
70233,9,0,1,1,0,0
70234,9,0,1,1,0,0
70235,9,0,1,1,0,0
70236,9,0,1,1,0,0
70237,9,0,1,1,0,0
70238,9,0,1,1,0,0
70239,9,0,1,1,0,0
70240,9,0,1,1,0,0
70241,9,0,1,1,0,0
70242,9,0,1,1,0,0
70243,9,0,1,1,0,0
70244,9,0,1,1,0,0
70245,9,0,1,1,0,0
70246,9,0,1,1,0,0
70247,9,0,1,1,0,0
70248,9,0,1,1,0,0
70249,9,0,1,1,0,0
70250,9,0,1,1,0,0
70251,9,0,1,1,0,0
70252,9,0,1,1,0,0
70253,9,0,1,1,0,0
70254,9,0,1,1,0,0
70255,9,0,1,1,0,0
70256,9,0,1,1,0,0
70257,9,0,1,1,0,0
70258,9,0,1,1,0,0
70259,9,0,1,1,0,0
70260,9,0,1,1,0,0
70261,9,0,1,1,0,0
70262,9,0,1,1,0,0
70263,9,0,1,1,0,0
70264,9,0,1,1,0,0
70265,9,0,1,1,0,0
70266,9,0,1,1,0,0
70267,9,0,1,1,0,0
70268,9,0,1,1,0,0
70269,9,0,1,1,0,0
70270,9,0,1,1,0,0
70271,9,0,1,1,0,0
70272,9,0,1,1,0,0
70273,9,0,1,1,0,0
70274,9,0,1,1,0,0
70275,9,0,1,1,0,0
70276,9,0,1,1,0,0
70277,9,0,1,1,0,0
70278,9,0,1,1,0,0
70279,9,0,1,1,0,0
70280,9,0,1,1,0,0
70281,9,0,1,1,0,0
70282,9,0,1,1,0,0
70283,9,0,1,1,0,0
70284,9,0,1,1,0,0
70285,9,0,1,1,0,0
70286,9,0,1,1,0,0
70287,9,0,1,1,0,0
70288,9,0,1,1,0,0
70289,9,0,1,1,0,0
70290,9,0,1,0,0,1
70291,9,0,1,0,0,0
70292,9,0,1,0,0,0
70293,9,0,1,0,0,0
70294,9,0,1,0,0,0
70295,9,0,1,0,0,0
70296,9,0,1,0,0,0
70297,9,0,1,0,0,0
70298,9,0,1,0,0,0
70299,9,0,1,0,0,0
70300,9,0,1,0,0,0
70301,9,0,1,0,0,0
70302,9,0,1,0,0,0
70303,9,0,1,0,0,0
70304,9,0,1,0,0,0
70305,9,0,1,0,0,0
70306,9,0,1,0,0,0
70307,9,0,1,0,0,0
70308,9,0,1,0,0,0
70309,9,0,1,0,0,0
70310,9,0,1,0,0,0
70311,9,0,1,0,0,0
70312,9,0,1,0,0,0
70313,9,0,1,0,0,0
70314,9,0,1,0,0,0
70315,9,0,1,0,0,0
70316,9,0,1,0,0,0
70317,9,0,1,0,0,0
70318,9,0,1,0,0,0
70319,9,0,1,0,0,0
70320,9,0,1,0,0,0
70321,9,0,1,0,0,0
70322,9,0,1,0,0,0
70323,9,0,1,0,0,0
70324,9,0,1,0,0,0
70325,9,0,1,0,0,0
70326,9,0,1,0,0,0
70327,9,0,1,0,0,0
70328,9,0,1,0,0,0
70329,9,0,1,0,0,0
70330,9,0,1,0,0,0
70331,9,0,1,0,0,0
70332,9,0,1,0,0,0
70333,9,0,1,0,0,0
70334,9,0,1,0,0,0
70335,9,0,1,0,0,0
70336,9,0,1,0,0,0
70337,9,0,1,0,0,0
70338,9,0,1,0,0,0
70339,9,0,1,0,0,0
70340,9,0,1,0,0,0
70341,9,0,1,0,0,0
70342,9,0,1,0,0,0
70343,9,0,1,0,0,0
70344,9,0,1,0,0,0
70345,9,0,1,0,0,0
70346,9,0,1,0,0,0
70347,9,0,1,0,0,0
70348,9,0,1,0,0,0
70349,9,0,1,0,0,0
70350,9,0,1,0,0,0
70351,9,0,1,0,0,0
70352,9,0,1,0,0,0
70353,9,0,1,0,0,0
70354,9,0,1,0,0,0
70355,9,0,1,0,0,0
70356,9,0,1,0,0,0
70357,9,0,1,0,0,0
70358,9,0,1,0,0,0
70359,9,0,1,0,0,0
70360,9,0,1,0,0,0
70361,9,0,1,0,0,0
70362,9,0,1,0,0,0
70363,9,0,1,0,0,0
70364,9,0,1,0,0,0
70365,9,0,1,0,0,0
70366,9,0,1,0,0,0
70367,9,0,1,0,0,0
70368,9,0,1,0,0,0
70369,9,0,1,0,0,0
70370,9,0,1,0,0,0
70371,9,0,1,0,0,0
70372,9,0,1,0,0,0
70373,9,0,1,0,0,0
70374,9,0,1,0,0,0
70375,9,0,1,0,0,0
70376,9,0,1,0,0,0
70377,9,0,1,0,0,0
70378,9,0,1,0,0,0
70379,9,0,1,0,0,0
70380,9,0,1,0,0,0
70381,9,0,1,0,0,0
70382,9,0,1,0,0,0
70383,9,0,1,0,0,0
70384,9,0,1,0,0,0
70385,9,0,1,0,0,0
70386,9,0,1,0,0,0
70387,9,0,1,0,0,0
70388,9,0,1,0,0,0
70389,9,0,1,0,0,0
70390,9,0,1,0,0,0
70391,9,0,1,0,0,0
70392,9,0,1,0,0,0
70393,9,0,1,0,0,0
70394,9,0,1,0,0,0
70395,9,0,1,0,0,0
70396,9,0,1,0,0,0
70397,9,0,1,0,0,0
70398,9,0,1,0,0,0
70399,9,0,1,0,0,0
70400,9,0,1,0,0,0
70401,9,0,1,0,0,0
70402,9,0,1,0,0,0
70403,9,0,1,0,0,0
72421,10,1,1,1,1,0
72422,10,1,1,1,1,0
72423,10,1,1,1,1,0
72424,10,1,1,1,1,0
72425,10,1,1,1,1,0
72426,10,1,1,1,1,0
72427,10,1,1,1,1,0
72428,10,1,1,1,1,0
72429,10,1,1,1,1,0
72430,10,1,1,1,1,0
72431,10,1,1,1,1,0
72432,10,1,1,1,1,0
72433,10,1,1,1,1,0
72434,10,1,1,1,1,0
72435,10,1,1,1,1,0
72436,10,1,1,1,1,0
72437,10,1,1,1,1,0
72438,10,1,1,1,1,0
72439,10,1,1,1,1,0
72440,10,1,1,1,1,0
72441,10,1,1,1,1,0
72442,10,1,1,1,1,0
72443,10,1,1,1,1,0
72444,10,1,1,1,1,0
72445,10,1,1,1,1,0
72446,10,1,1,1,1,0
72447,10,1,1,1,1,0
72448,10,1,1,1,1,0
72449,10,1,1,1,1,0
72450,10,1,1,1,1,0
72451,10,1,1,1,1,0
72452,10,1,1,1,1,0
72453,10,1,1,1,1,0
72454,10,1,1,1,1,0
72455,10,1,1,1,1,0
72456,10,1,1,1,1,0
72457,10,1,1,1,1,0
72458,10,1,1,1,1,0
72459,10,1,1,1,1,0
72460,10,1,1,1,1,0
72461,10,0,1,1,1,1
72462,10,0,1,1,1,0
72463,10,0,1,1,1,0
72464,10,0,1,1,1,0
72465,10,0,1,1,1,0
72466,10,0,1,1,1,0
72467,10,0,1,1,1,0
72468,10,0,1,1,1,0
72469,10,0,1,1,1,0
72470,10,0,1,1,1,0
72471,10,0,1,1,1,0
72472,10,0,1,1,1,0
72473,10,0,1,1,1,0
72474,10,0,1,1,1,0
72475,10,0,1,1,1,0
72476,10,0,1,1,1,0
72477,10,0,1,1,1,0
72478,10,0,1,1,1,0
72479,10,0,1,1,1,0
72480,10,0,1,1,1,0
72481,10,0,1,1,1,0
72482,10,0,1,1,1,0
72483,10,0,1,1,1,0
72484,10,0,1,1,1,0
72485,10,0,1,1,1,0
72486,10,0,1,1,1,0
72487,10,0,1,1,1,0
72488,10,0,1,1,1,0
72489,10,0,1,1,1,0
72490,10,0,1,1,1,0
72491,10,0,1,1,1,0
72492,10,0,1,1,1,0
72493,10,0,1,1,1,0
72494,10,0,1,1,1,0
72495,10,0,1,1,1,0
72496,10,0,1,1,1,0
72497,10,0,1,1,1,0
72498,10,0,1,1,1,0
72499,10,0,1,1,1,0
72500,10,0,1,1,1,0
72501,10,0,1,1,1,0
72502,10,0,1,1,1,0
72503,10,0,1,1,1,0
72504,10,0,1,1,1,0
72505,10,0,1,1,1,0
72506,10,0,1,1,1,0
72507,10,0,1,1,1,0
72508,10,0,1,1,1,0
72509,10,0,1,1,1,0
72510,10,0,1,1,1,0
72511,10,0,1,1,1,0
72512,10,0,1,1,1,0
72513,10,0,1,1,1,0
72514,10,0,1,1,1,0
72515,10,0,1,1,1,0
72516,10,0,0,1,1,1
72517,10,0,0,1,1,0
72518,10,0,0,1,1,0
72519,10,0,0,1,1,0
72520,10,0,0,1,1,0
72521,10,0,0,1,1,0
72522,10,0,0,1,1,0
72523,10,0,0,1,1,0
72524,10,0,0,1,1,0
72525,10,0,0,1,1,0
72526,10,0,0,1,1,0
72527,10,0,0,1,1,0
72528,10,0,0,1,1,0
72529,10,0,0,1,1,0
72530,10,0,0,1,1,0
72531,10,0,0,1,1,0
72532,10,0,0,1,1,0
72533,10,0,0,1,1,0
72534,10,0,0,1,1,0
72535,10,0,0,1,1,0
72536,10,0,0,1,1,0
72537,10,0,0,1,1,0
