H_id,H_trial,H_headFront_x,H_headFront_y,H_headFront_z,H_neck_x,H_neck_y,H_neck_z,H_lowerBack_x,H_lowerBack_y,H_lowerBack_z,H_leftWrist_x,H_leftWrist_y,H_leftWrist_z,H_leftShoulder_x,H_leftShoulder_y,H_leftShoulder_z,H_leftElbow_x,H_leftElbow_y,H_leftElbow_z
88913,14,-96.68041992,-622.1238403,1955.633301,-4.302307129,-649.2007446,1829.284668,-341.6081543,-376.053833,2053.112305,-111.6813965,-626.3098755,1958.125732,-134.3774719,-765.6224365,1915.303101,-87.05426025,-879.6790161,2093.502197
88914,14,-108.2779541,-626.4428101,1970.915283,-4.88494873,-651.7963867,1836.572754,-357.4306641,-397.861084,2064.241211,-117.5733643,-632.4572754,1969.530762,-135.3964844,-767.874939,1921.546631,-86.56402588,-889.2122803,2101.257568
88915,14,-109.5602417,-628.5822754,1973.86499,-6.052490234,-654.0498047,1839.953491,-349.1203003,-389.6264038,2062.155273,-116.6717529,-633.583374,1970.787109,-135.286377,-769.1554565,1920.975464,-85.40393066,-888.0491943,2098.594971
88916,14,-97.4206543,-638.3355103,1980.06897,-7.872314453,-658.2918091,1830.281128,-304.0371704,-371.5862427,2064.979004,-108.6491699,-635.7615356,1977.015869,-132.6445618,-778.1339722,1918.984985,-81.91210938,-885.1748047,2114.068848
88917,14,-96.81677246,-638.5561523,1976.926025,-8.449951172,-659.1778564,1829.622559,-304.894043,-370.8117065,2063.401611,-108.8168335,-636.3816528,1974.346802,-132.9712524,-778.6499023,1919.786621,-84.84033203,-887.5058594,2118.262451
88918,14,-91.54980469,-638.8585205,1993.572876,-8.757629395,-661.5438843,1839.124146,-283.3121948,-403.6532593,2095.063232,-106.7932739,-639.1741943,1993.638916,-125.3970947,-786.2000732,1917.686646,-71.22473145,-912.7719727,2142.935303
88919,14,-93.30480957,-638.3421631,1995.121704,-7.545593262,-657.1812744,1837.420776,-280.1285706,-408.1655273,2098.713867,-108.0336304,-639.6634521,1995.332031,-125.5153198,-784.15271,1917.076782,-70.20373535,-911.8242188,2144.247559
88920,14,-96.18774414,-640.4352417,1984.827026,-7.704284668,-656.9279785,1829.680664,-290.9233704,-387.1477051,2079.135742,-111.9667969,-641.104248,1985.348267,-132.8001709,-775.5232544,1908.662231,-90.00006104,-889.2575684,2128.206543
88921,14,-93.93457031,-642.6824951,1979.713013,-8.102539063,-656.5083008,1826.348389,-302.8259888,-373.9447021,2069.513428,-108.0308838,-640.9561157,1979.584351,-132.9550171,-772.8101196,1912.014648,-87.35510254,-887.0136719,2121.558105
88922,14,-91.02001953,-647.9417114,1983.297119,-5.864196777,-658.4464111,1825.035278,-296.8570251,-377.3575439,2072.635254,-106.0879517,-639.5612183,1980.193481,-127.963501,-775.4367065,1905.759766,-85.59509277,-884.6220703,2122.859863
88923,14,-95.53820801,-648.1461182,1983.101807,-6.913024902,-658.979248,1825.895508,-295.2204285,-382.0006714,2074.415771,-108.6015015,-638.4580078,1980.044434,-128.0408936,-775.6352539,1906.723389,-87.95477295,-882.9663086,2123.763672
88924,14,-95.8494873,-645.7646484,1977.609375,-11.07562256,-660.8393555,1824.023926,-298.2476807,-377.1640625,2069.777588,-107.8544922,-638.6414795,1972.850586,-132.2584534,-773.9475708,1907.257202,-84.2746582,-884.71875,2115.197266
88925,14,-97.60870361,-646.2055664,1980.863037,-9.727722168,-660.4372559,1825.232666,-302.2709961,-372.7258301,2067.121582,-108.7318115,-636.2037964,1974.477295,-128.1935425,-777.3760986,1909.098877,-85.28216553,-890.2861328,2121.728027
88926,14,-104.0255127,-646.8191528,1981.759644,-10.77392578,-660.4754639,1826.541016,-301.741272,-376.621521,2070.193604,-112.0949707,-636.5495605,1975.907227,-126.2086792,-778.1536865,1907.703979,-85.39562988,-890.4969482,2130.71167
88927,14,-90.36395264,-644.6079102,1986.630127,-6.696777344,-657.5567017,1832.548584,-282.1390686,-397.555481,2084.93335,-103.8693848,-639.1578369,1984.11438,-119.3184204,-787.1583252,1905.509277,-80.10980225,-905.5470581,2140.800781
88928,14,-91.36212158,-642.6525269,1990.642822,-5.748962402,-657.5751953,1832.179932,-271.5389404,-410.9072266,2099.208252,-104.3587646,-638.3095093,1986.911621,-119.1895142,-788.3886719,1909.04895,-79.26013184,-909.078125,2132.545654
88929,14,-91.89221191,-642.0380859,1990.16748,-3.867614746,-657.1497192,1833.643311,-276.0007629,-405.0177002,2094.428223,-104.6419678,-638.6260376,1987.563843,-117.9545288,-790.8754883,1912.936279,-79.00939941,-916.2598877,2132.935547
88930,14,-92.46429443,-643.5566406,1990.060669,-3.42755127,-657.1156006,1833.318604,-277.9740601,-401.5247192,2092.037842,-103.8005981,-639.7307129,1987.223511,-110.9127808,-799.7567139,1915.219727,-81.62054443,-919.0256958,2130.218262
88931,14,-128.986145,-633.2036743,1988.588989,-8.185974121,-643.5457153,1827.062256,-297.5869141,-402.6723022,2091.815918,-134.5879517,-635.1616211,1987.300293,-118.9458618,-787.692749,1903.128906,-71.90734863,-926.769104,2107.578125
88932,14,-125.6287842,-632.6558228,1987.594482,-8.708618164,-644.1000977,1826.788208,-299.9675598,-387.2774658,2085.812012,-132.3956909,-633.9359131,1985.394287,-118.6723022,-787.9203491,1903.044556,-71.80700684,-925.9769897,2106.116699
88933,14,-122.1227417,-636.5891724,1986.106079,-7.007995605,-638.1974487,1826.053711,-284.3526917,-405.0122681,2094.682617,-130.3795776,-637.9474487,1986.384033,-121.6550293,-783.2041626,1898.732178,-69.20013428,-928.1308594,2108.101563
88934,14,-121.8577271,-635.4836426,1990.091064,-7.491821289,-638.8011475,1826.741577,-299.4569092,-375.4508667,2076.479004,-128.6682739,-638.8535156,1990.242065,-120.2857056,-785.1820068,1902.800171,-67.26287842,-928.52771,2106.825684
88935,14,-113.9276733,-640.8110352,1989.87561,-6.3359375,-635.4627686,1827.180908,-293.7653809,-373.1530151,2078.879883,-125.6470947,-640.407959,1988.282104,-125.9796753,-773.968811,1902.81958,-68.62554932,-924.5910645,2099.473633
88936,14,-118.6873169,-636.2324829,1975.585693,-11.7399292,-626.0651245,1823.554688,-302.7254944,-367.3050537,2057.755615,-130.9535522,-632.0183716,1975.774658,-143.3408813,-755.3448486,1898.720703,-70.3203125,-911.645874,2087.458252
88937,14,-115.4389648,-636.3062744,1973.73938,-10.98773193,-624.6384888,1824.191284,-301.2375793,-374.1484985,2059.393555,-129.3677979,-632.1638794,1975.168945,-142.7229614,-756.7237549,1900.151611,-69.12121582,-914.0994873,2091.987305
88938,14,-120.9122314,-634.0428467,1978.051025,-8.082336426,-626.2625122,1823.143433,-290.0839233,-360.7432251,2064.827881,-130.7747803,-633.3997803,1977.171753,-131.9696655,-767.538147,1896.612549,-71.30303955,-919.9501953,2099.00415
88939,14,-112.2706909,-630.7352295,1971.557861,-8.876098633,-623.1865845,1832.329346,-323.1621094,-343.1156616,2039.923096,-128.6888428,-627.3081055,1972.483521,-145.4522095,-745.5622559,1906.079834,-64.67004395,-915.1711426,2110.829346
88940,14,-117.7626953,-635.6672974,1985.010376,-5.358642578,-626.5457153,1824.13208,-299.9799805,-355.3237915,2063.29541,-128.5826416,-635.3610229,1984.183105,-117.3377075,-783.4135742,1900.594238,-71.01525879,-929.0328369,2110.209717
88941,14,-105.2186279,-633.9519653,1973.190308,-11.72271729,-622.4442749,1825.515869,-337.0392456,-351.7515259,2049.765137,-125.5891113,-629.822937,1974.835449,-138.0899658,-748.0067139,1897.93335,-62.45043945,-916.6038208,2107.341309
88942,14,-104.9507446,-635.0141602,1970.392578,-11.33874512,-623.0175781,1823.719604,-342.5419006,-357.2163086,2055.183594,-125.085083,-631.6343994,1971.213135,-133.4807129,-755.6367188,1895.166992,-64.69842529,-913.8424072,2098.489258
88943,14,-109.4393311,-629.1832886,1970.305908,-7.304199219,-622.5212402,1824.32251,-335.1141663,-360.7822266,2053.958008,-126.5531616,-625.8373413,1967.982544,-122.5114136,-770.0686035,1900.32666,-62.07818604,-921.8321533,2116.050781
88944,14,-105.9591064,-633.2505493,1976.441406,-8.186279297,-624.5635986,1825.280151,-330.4809265,-338.519165,2050.014648,-126.4796753,-627.9714355,1968.548218,-118.3883667,-775.7178955,1897.928223,-64.81213379,-909.6568604,2113.608398
88945,14,-110.6051636,-629.8734741,1972.171387,-7.320068359,-621.8395996,1824.245361,-322.5651855,-328.5332642,2045.437012,-126.7384644,-627.4806519,1967.223267,-123.6274414,-772.0009766,1895.228516,-66.87731934,-915.894043,2129.441406
88946,14,-111.052063,-625.1171875,1955.618042,-8.438232422,-617.6002808,1814.119873,-322.8527832,-326.305481,2058.118896,-126.130127,-622.8544922,1953.861572,-146.0594482,-741.2357788,1883.474487,-90.57025146,-890.1400757,2118.420898
88947,14,-97.4453125,-620.6846313,1929.238281,-10.01879883,-615.1033325,1812.618408,-312.5864258,-313.0740967,2035.010742,-115.2625122,-620.6815186,1936.400391,-149.3388062,-725.369812,1874.630127,-101.3829346,-866.9511108,2095.464355
88948,14,-92.8536377,-620.8614502,1932.448364,-11.05419922,-613.3765259,1812.115723,-315.6850891,-313.6850586,2037.121826,-115.1655884,-620.6257324,1939.814819,-147.1083984,-723.2220459,1868.330933,-130.5914307,-824.4907227,2064.746338
88949,14,-90.65374756,-624.3800049,1932.022217,-10.00628662,-613.2834473,1808.093994,-311.3561096,-312.987915,2037.432129,-113.4660645,-622.2000732,1934.591064,-151.4810791,-720.847168,1861.409058,-130.5482178,-805.0444336,2052.584473
88950,14,-87.98626709,-616.3143311,1932.151611,-11.89752197,-609.9778442,1806.493408,-310.0420837,-312.7543335,2040.735107,-113.1141357,-617.3537598,1938.58374,-153.3371582,-717.6535034,1863.479736,-139.2246094,-798.9680786,2053.894531
88951,14,-92.70782471,-622.9928589,1935.946289,-13.76861572,-610.9758301,1805.920654,-312.4805908,-312.3293457,2046.396484,-116.1429443,-621.0466309,1939.742432,-152.6742859,-727.2199097,1863.662354,-133.7087402,-822.4355469,2060.105957
88952,14,-108.4813232,-608.0345459,1952.801758,-17.527771,-612.9603271,1810.511719,-311.2073975,-316.026001,2048.0896,-126.7402344,-605.105957,1955.475708,-145.3672485,-739.9255981,1886.588867,-95.1361084,-879.4737549,2077.456055
88953,14,-106.7288208,-609.3417358,1950.40625,-18.15698242,-611.3570557,1809.873047,-314.184906,-330.2849121,2057.453125,-125.4936523,-604.1620483,1954.377075,-144.9389038,-740.2285767,1885.456177,-87.66943359,-880.4614258,2076.646484
88954,14,-106.6311035,-610.6682739,1961.532349,-15.87231445,-618.954895,1807.518433,-302.0994873,-340.0895386,2061.667236,-126.3756104,-605.5895996,1961.147461,-139.9100342,-750.3988037,1882.745239,-100.3028564,-888.1429443,2086.593262
88955,14,-105.5725708,-612.4311523,1948.681152,-16.27404785,-622.2727051,1807.773926,-307.563324,-335.4752197,2060.180176,-122.7249146,-606.6015625,1952.118896,-127.3243408,-771.2475586,1891.876831,-90.68041992,-900.4180908,2086.377441
88956,14,-105.5507202,-620.057373,1949.127686,-18.01361084,-614.7442017,1810.06665,-316.959259,-315.9448853,2052.212158,-123.3434448,-617.331665,1950.504517,-131.7537842,-766.3325195,1884.384888,-81.14038086,-903.4194336,2086.562256
88957,14,-104.8145142,-618.5830688,1977.708496,-16.16522217,-619.9376831,1813.506592,-310.7767334,-337.8579712,2055.466797,-122.7246704,-618.2333374,1973.45752,-128.3242188,-767.5932617,1886.27356,-57.1217041,-908.994873,2096.390381
88958,14,-96.76623535,-620.6842041,1960.697266,-19.05505371,-620.2764893,1805.577881,-318.0169678,-320.9954834,2058.651855,-118.0755005,-617.8985596,1958.782471,-132.3843384,-755.236084,1879.931396,-65.19262695,-907.3300781,2072.633301
88959,14,-102.7858276,-620.5662842,1952.710938,-16.06408691,-619.2052612,1804.394775,-314.8727417,-323.9450073,2056.686768,-121.0985718,-619.3809814,1953.564209,-132.1535034,-755.3747559,1880.919434,-54.96148682,-902.9283447,2073.177002
88960,14,-111.0999146,-610.6170654,1958.293457,-14.39996338,-618.9000854,1803.189209,-316.3018188,-323.0933838,2048.103027,-125.4741821,-613.7266846,1955.865967,-130.6774902,-755.3919678,1880.756348,-56.61859131,-897.2294312,2063.364258
88961,14,-107.4400024,-622.6986694,1965.697388,-17.26409912,-619.5374146,1804.973633,-306.7989197,-338.7835693,2053.177734,-124.9235229,-623.9228516,1962.68335,-129.9522095,-756.3803101,1879.780151,-74.38513184,-913.6486816,2050.591309
88962,14,-109.6312256,-622.7896729,1966.165161,-12.39208984,-620.4660645,1805.18457,-314.0609131,-348.5734863,2050.718506,-127.7788696,-622.5500488,1968.560547,-130.8912964,-754.1049194,1873.561523,-60.23242188,-889.8563232,2052.50293
88963,14,-98.95495605,-613.4367065,1910.106079,-15.28295898,-621.1221924,1802.243896,-325.0562744,-336.2672729,2036.796875,-115.428772,-616.911377,1920.413818,-137.9838867,-739.8115845,1861.840576,-49.86773682,-876.5471191,2041.977783
88964,14,-101.4025269,-609.6670532,1902.428955,-11.07397461,-631.7427368,1804.418213,-328.6631165,-340.6973877,2026.705566,-117.1286621,-611.7809448,1910.102051,-121.9929199,-754.7958374,1858.400146,-36.16296387,-895.2402344,2039.494873
88965,14,-100.8887329,-609.1184692,1896.493896,-6.885253906,-631.1721191,1802.56543,-327.9736328,-334.6362915,2012.708252,-117.739502,-613.7402954,1904.698975,-111.3065186,-771.7841797,1855.635864,-32.15594482,-905.3260498,2043.092285
88966,14,-96.94671631,-603.3508301,1902.511963,-8.528198242,-623.977417,1798.944214,-345.8826294,-382.7285156,2032.974243,-116.642334,-609.6604004,1912.036377,-130.852478,-749.161377,1852.34668,-44.53009033,-891.0241699,2025.482666
88967,14,-103.8291016,-598.5926514,1902.616211,-9.282897949,-623.3023682,1798.383911,-352.0546265,-383.0094604,2026.223389,-125.1013794,-605.5926514,1912.79834,-139.0367432,-738.4683838,1845.921753,-58.82403564,-886.4348145,2006.88501
88968,14,-108.4277344,-603.1479492,1906.386963,-7.471557617,-618.7480469,1794.154663,-351.4064941,-379.3170166,2027.433594,-128.6531982,-608.8460693,1913.121094,-143.1549683,-722.3337402,1836.583496,-60.43188477,-878.4800415,2001.083008
88969,14,-113.4573364,-608.0570679,1898.657715,-3.40447998,-623.1604004,1791.982178,-361.9081421,-396.6229858,2025.803711,-133.9376831,-613.0759277,1906.122559,-133.4501343,-743.161438,1837.408936,-62.98693848,-898.5802002,2009.659912
88970,14,-109.3826904,-613.0564575,1904.274048,1.540649414,-623.8004761,1788.453369,-347.7049561,-390.7404785,2021.378784,-126.1870728,-618.2064819,1908.478882,-118.921875,-759.6022949,1828.713867,-38.85327148,-904.7801514,2020.033691
88971,14,-114.6107788,-614.7911377,1900.65564,5.639221191,-616.6090088,1788.173218,-349.6147766,-434.0582886,2040.251465,-139.4467163,-614.8571167,1907.843506,-133.9448853,-730.9151001,1820.603638,-78.17388916,-901.5170288,1969.998291
88972,14,-107.43927,-609.0567017,1900.919922,11.03540039,-610.8881836,1786.039063,-349.8184204,-402.133606,2025.928711,-127.7373657,-615,1907.205078,-112.7086182,-747.7567139,1818.077637,-42.60754395,-922.2493896,1995.493286
88973,14,-97.63415527,-680.9188843,1904.052734,19.47644043,-642.3371582,1780.566895,-370.6974182,-454.7496948,2022.244141,-116.6520386,-678.0327148,1909.789307,-97.46569824,-776.555603,1824.687012,-10.06530762,-928.3475952,2009.876343
88974,14,-81.64697266,-684.6981201,1890.906494,19.67559814,-647.8452759,1780.783569,-357.0762329,-436.300293,1983.034668,-95.88812256,-689.8865356,1895.184814,-76.96673584,-797.0128174,1810.658447,-12.09692383,-940.1439209,1982.967041
88975,14,-99.41772461,-679.3286743,1885.828125,19.27722168,-644.9611816,1779.472656,-342.5578613,-407.5463867,1976.345703,-109.701416,-681.8881226,1887.238647,-68.96887207,-798.9953613,1806.894531,7.456787109,-957.5783081,1983.064941
88976,14,-110.178894,-674.7113647,1884.366333,21.55310059,-645.8794556,1779.919189,-354.2676086,-422.4063721,1981.494019,-116.8116455,-678.5755615,1884.514893,-62.77392578,-796.0556641,1802.338257,18.97064209,-955.8053589,1973.538086
88977,14,-111.3965454,-673.3398438,1880.956543,20.05084229,-649.5975342,1783.952393,-338.2661133,-444.1594238,1970.174561,-118.2680664,-677.1414185,1878.782837,-57.87194824,-797.6086426,1799.705811,27.18347168,-957.0864258,1963.891357
88978,14,-103.5552368,-687.1333618,1887.504395,25.07666016,-655.222229,1777.039551,-353.2989197,-475.9524536,1989.295898,-114.3114014,-691.0074463,1892.866455,-54.1005249,-806.5023193,1804.565674,34.71832275,-954.8173828,1975.150269
88979,14,-128.9331055,-650.1794434,1898.353516,30.11645508,-656.84729,1793.045654,-349.0627747,-466.0863037,1993.470947,-133.6016846,-654.9797363,1900.859741,-52.25836182,-807.2104492,1805.387451,28.1506958,-947.0057983,1976.359131
88980,14,-122.1524658,-652.085022,1892.82666,33.8192749,-659.1480713,1793.021484,-349.992981,-485.9888916,1993.683472,-129.4235229,-656.9824219,1897.846191,-49.5748291,-812.6577148,1809.626709,28.39471436,-947.3754883,1977.81543
88981,14,-99.95483398,-672.3513794,1889.675293,40.01324463,-643.4176636,1786.159912,-372.6331177,-448.3259888,1987.206787,-97.23706055,-682.0484619,1888.254028,-34.09295654,-809.9941406,1808.261841,40.0513916,-944.0025635,1968.558105
88982,14,-89.30908203,-693.4517822,1891.418945,39.56481934,-657.9627686,1788.186523,-375.4809875,-467.3371582,1985.533203,-95.01605225,-697.0752563,1891.383301,-30.07867432,-820.4960938,1809.405762,43.54663086,-964.9212646,1972.446289
88983,14,-87.99407959,-695.5914917,1895.534058,44.48724365,-659.1212158,1788.086182,-376.4649048,-466.3512573,1988.151123,-94.65618896,-697.2088013,1894.099609,-28.4954834,-819.4338379,1809.236328,46.80657959,-965.1965332,1970.586914
88984,14,-88.73223877,-708.4614258,1908.326294,41.68200684,-669.3342896,1783.049561,-334.4304504,-514.3721924,1982.020264,-98.49200439,-707.3122559,1910.428711,-31.45513916,-832.2164307,1814.092529,55.05352783,-982.4713745,1979.678223
88985,14,-90.52050781,-691.0700684,1891.428711,41.19842529,-666.0443726,1786.919189,-348.9221802,-496.3908691,1993.337158,-99.46539307,-698.0285034,1897.868164,-29.63568115,-824.75354,1816.759888,52.7310791,-976.338562,1969.643433
88986,14,-85.11602783,-702.2052002,1906.69812,44.1776123,-665.8967896,1785.807007,-320.4833679,-543.8693848,1985.536377,-91.76269531,-704.4551392,1909.417725,-22.54742432,-831.1316528,1818.010254,63.60333252,-983.5462646,1984.503662
88987,14,-81.51397705,-701.9675293,1902.107422,46.57415771,-667.4226685,1785.307983,-336.0442505,-493.9752197,1961.534668,-87.77612305,-706.2545776,1908.605591,-19.09716797,-836.722229,1822.694092,69.56341553,-984.0263672,1985.867188
88988,14,-81.79150391,-689.6590576,1891.546021,50.79394531,-664.0447998,1786.999146,-323.1169434,-548.1604614,1981.698242,-90.46643066,-696.112854,1902.218628,-12.92840576,-828.1939087,1822.054688,70.82019043,-974.7592773,1978.914307
88989,14,-80.86450195,-685.6891479,1888.801758,60.38604736,-645.8757935,1784.554688,-342.2194214,-524.2209473,1974.188232,-71.8729248,-692.074585,1893.194946,1.257507324,-827.7984009,1810.188477,78.06866455,-966.6190796,1980.197266
88990,14,-74.68933105,-682.9342041,1895.425415,64.9453125,-640.015625,1780.914917,-339.1194763,-538.6670532,1989.227051,-67.18658447,-687.1275024,1894.720825,3.197387695,-827.8895264,1809.076904,78.456604,-965.1817017,1980.217041
88991,14,-66.63574219,-685.1665649,1893.305054,65.8538208,-648.963562,1784.925293,-306.2226257,-571.6366577,2002.089478,-66.44262695,-686.0795288,1896.961792,2.691833496,-817.3951416,1808.747803,79.24108887,-960.692749,1975.153809
88992,14,-41.62695313,-690.8123169,1891.010254,76.8963623,-647.1600342,1779.172119,-342.7365112,-510.3428955,1965.609131,-40.35150146,-693.8463745,1893.235718,15.12280273,-823.9115601,1810.971436,90.11529541,-952.7067261,1982.42334
88993,14,-40.43438721,-688.1280518,1902.469971,82.24200439,-651.473999,1784.910889,-327.5974121,-531.505188,1972.561523,-39.53613281,-693.5072021,1898.094727,15.25012207,-822.6490479,1810.799561,92.54504395,-954.2921143,1981.85083
